"userid","age","gender","relation_status","hometown","living","perference","total_action","sign_up","last_login","total_visits","total_posts","total_time_spend","total_new_friends","totalfriends","absdistance"
7802,46,"Male","married",5,6,5,78,2013-04-09,"2013-10-07",7,8,2.52501373822794,3,59,1
7803,21,"Male","in a relationship",3,3,3,276,2013-05-09,"2013-10-07",18,15,8.22910207066144,2,53,0
7804,20,"Male","single",2,2,3,358,2011-09-17,"2013-10-07",19,7,5.67889886548394,10,252,0
7805,17,"Male","single",5,5,3,26,2013-02-08,"2013-10-07",1,0,5.55715118613369,2,76,0
7806,19,"Female","in a relationship",1,1,3,159,2010-02-24,"2013-10-07",11,11,8.58418502562005,3,438,0
7807,37,"Male","married",4,5,5,207,2013-04-09,"2013-10-07",7,7,13.6056916129421,7,60,1
7808,24,"Female","single",4,4,1,24,2013-03-09,"2013-10-06",1,1,5.29171860750313,1,73,0
7809,45,"Male","married",2,2,3,112,2013-05-08,"2013-10-06",9,14,0.753421963262928,6,54,0
7810,30,"Male","married",4,4,6,253,2013-03-10,"2013-10-07",14,9,7.42619074474637,7,68,0
7811,12,"Female","single",1,1,2,119,2013-04-09,"2013-10-07",7,7,5.36883190958472,2,61,0
7812,22,"Male","single",1,2,2,561,2013-01-09,"2013-10-07",31,24,9.64443589966803,5,87,1
7813,50,"Female","single",6,6,6,51,2013-04-09,"2013-10-07",4,7,7.53477066512718,0,63,0
7814,24,"Male","single",1,1,4,168,2012-11-09,"2013-10-06",6,10,14.6076829752212,6,107,0
7815,49,"Female","married",5,6,4,121,2013-06-08,"2013-10-07",8,5,4.61288591853492,5,44,1
7816,22,"Female","single",3,3,3,156,2013-01-09,"2013-10-07",10,14,2.54217155391901,5,91,0
7817,18,"Male","married",5,6,2,247,2013-01-09,"2013-10-07",13,8,8.73731524298234,5,91,1
7818,46,"Female","married",6,6,5,84,2013-02-06,"2013-10-05",7,4,4.96614959654102,1,77,0
7819,23,"Female","single",1,1,4,0,2012-05-24,"2013-05-20",0,0,0,0,115,0
7820,24,"Male","single",3,3,3,397,2012-12-10,"2013-10-07",12,2,17.044953968384,8,97,0
7821,43,"Female","married",2,2,2,168,2013-05-09,"2013-10-07",9,15,5.59053166136248,4,53,0
7822,17,"Female","single",5,5,4,78,2013-02-08,"2013-10-07",8,8,2.51234022275381,4,81,0
7823,20,"Female","married",4,5,5,385,2012-12-10,"2013-10-07",16,22,13.3073943649334,7,97,1
7824,24,"Male","in a relationship",5,5,4,58,2012-10-11,"2013-10-07",4,2,4.57938848352347,1,119,0
7825,26,"Male","single",3,3,2,320,2013-04-09,"2013-10-07",19,20,7.4133827096621,7,61,0
7826,46,"Male","single",5,5,6,329,2013-04-09,"2013-10-07",16,18,9.32374884191904,9,59,0
7827,24,"Male","single",1,1,3,72,2013-03-10,"2013-10-07",3,5,7.18708600205217,3,67,0
7828,19,"Male","married",1,2,1,131,2010-01-25,"2013-10-07",11,12,3.95294629963817,3,448,1
7829,12,"Female","in a relationship",6,6,3,196,2013-04-09,"2013-10-07",7,12,8.51823185372191,10,56,0
7830,26,"Female","in a relationship",4,4,4,518,2013-03-10,"2013-10-07",16,19,22.2461023431624,5,67,0
7831,23,"Male","single",6,6,2,226,2012-10-11,"2013-10-07",11,6,11.6328630127989,3,116,0
7832,45,"Male","married",5,6,4,103,2013-04-09,"2013-10-07",6,6,3.18058597843412,1,58,1
7833,39,"Male","married",2,3,1,101,2013-04-09,"2013-10-07",7,8,4.10019084673868,4,62,1
7834,23,"Female","single",2,2,2,59,2013-02-07,"2013-10-06",4,5,2.86123187999632,2,84,0
7835,21,"Male","married",4,5,5,267,2013-04-09,"2013-10-07",14,13,5.80582447444946,8,61,1
7836,29,"Female","single",4,4,3,159,2013-05-08,"2013-10-06",9,14,2.70019304436619,4,54,0
7837,25,"Male","in a relationship",2,2,3,61,2013-04-09,"2013-10-07",6,4,7.10093216150319,1,62,0
7838,16,"Female","single",6,6,5,73,2012-12-10,"2013-10-07",9,12,0.840417550225203,2,97,0
7839,22,"Male","single",5,5,6,246,2010-02-23,"2013-10-06",9,9,16.5757835445513,3,445,0
7840,22,"Female","married",6,6,4,182,2012-09-10,"2013-10-06",8,8,14.2236539147453,5,126,0
7841,22,"Male","single",2,2,3,89,2012-11-09,"2013-10-06",4,2,13.5736647249382,0,114,0
7842,22,"Female","in a relationship",1,1,5,303,2013-02-08,"2013-10-07",19,18,8.30173613292432,4,82,0
7843,29,"Female","single",2,2,2,209,2013-04-09,"2013-10-07",8,7,12.2976247795328,4,58,0
7844,21,"Male","single",6,1,5,129,2011-04-20,"2013-10-07",7,5,9.61258723347932,3,305,5
7845,14,"Male","single",3,3,2,518,2011-07-18,"2013-10-06",16,15,23.2362171782419,4,267,0
7846,10,"Female","single",6,6,1,92,2013-02-08,"2013-10-07",4,5,6.9131014777779,5,78,0
7847,14,"Female","single",4,4,2,462,2013-03-10,"2013-10-07",11,5,27.657830761213,0,70,0
7848,24,"Female","single",6,6,5,353,2013-02-08,"2013-10-07",12,11,24.6811571881705,3,76,0
7849,41,"Male","married",6,1,4,119,2013-04-09,"2013-10-07",9,3,8.05370080833774,2,61,5
7850,22,"Male","in a relationship",5,5,3,147,2012-07-13,"2013-10-07",9,12,6.58165115678659,6,148,0
7851,19,"Female","single",2,2,6,222,2012-04-14,"2013-10-07",8,10,16.4798166221884,2,178,0
7852,23,"Female","single",5,5,5,66,2012-07-12,"2013-10-06",4,8,2.16796431015346,3,151,0
7853,29,"Male","in a relationship",6,6,4,63,2013-04-09,"2013-10-07",2,5,2.26022643674224,3,62,0
7854,21,"Male","married",6,6,4,32,2012-10-10,"2013-10-06",4,4,0.702468229276345,2,125,0
7855,22,"Female","single",6,6,4,79,2012-07-12,"2013-10-06",6,2,2.38978584390869,3,151,0
7856,20,"Female","single",5,5,4,122,2013-02-07,"2013-10-06",12,11,6.59122586000199,3,75,0
7857,20,"Female","single",4,4,5,612,2013-02-08,"2013-10-07",26,34,14.3214086771688,8,79,0
7858,14,"Male","single",2,2,2,228,2013-03-10,"2013-10-07",11,9,11.2463240817553,3,70,0
7859,29,"Female","in a relationship",1,1,1,237,2013-03-09,"2013-10-06",8,8,9.72659571251804,5,66,0
7860,14,"Female","in a relationship",6,6,5,64,2012-11-09,"2013-10-06",6,9,4.87683456028769,1,109,0
7861,24,"Female","in a relationship",6,6,4,118,2013-03-06,"2013-10-03",5,6,11.9277510732843,5,72,0
7862,19,"Male","single",6,1,6,380,2012-01-15,"2013-10-07",14,11,14.2019230445466,7,207,5
7863,19,"Female","married",1,2,3,128,2013-01-08,"2013-10-06",9,10,3.75056700610592,4,89,1
7864,17,"Female","in a relationship",3,3,2,127,2013-02-08,"2013-10-07",4,3,5.5543978189883,5,82,0
7865,24,"Male","single",2,3,1,178,2013-04-09,"2013-10-07",11,12,8.04528347373623,4,58,1
7866,22,"Male","in a relationship",6,6,5,116,2013-02-08,"2013-10-07",8,5,3.91413716074343,1,82,0
7867,24,"Female","single",3,3,1,309,2013-03-10,"2013-10-07",9,8,19.9848683120941,6,71,0
7868,21,"Female","in a relationship",4,5,4,127,2013-01-09,"2013-10-07",12,9,5.4835010798882,3,91,1
7869,28,"Female","single",6,6,6,69,2013-04-09,"2013-10-07",4,0,8.31095821023463,3,60,0
7870,19,"Male","single",1,2,2,344,2012-06-13,"2013-10-07",12,11,14.9872373751426,3,155,1
7871,48,"Female","married",5,5,5,50,2013-03-10,"2013-10-07",3,2,4.0934117814082,1,67,0
7872,25,"Male","in a relationship",2,2,3,99,2013-04-09,"2013-10-07",6,5,2.4208451913564,4,62,0
7873,21,"Male","single",4,4,4,452,2011-04-19,"2013-10-06",20,27,12.9599276639294,8,298,0
7874,24,"Male","married",1,2,1,243,2013-04-09,"2013-10-07",12,14,9.06385941139711,7,59,1
7875,48,"Male","married",3,3,3,64,2013-04-08,"2013-10-06",8,5,2.52790725954218,1,59,0
7876,16,"Female","single",5,5,6,205,2013-02-08,"2013-10-07",9,7,13.9727316631195,3,76,0
7877,18,"Male","single",5,5,4,318,2013-01-09,"2013-10-07",21,17,6.72769579025075,4,90,0
7878,20,"Male","single",1,1,1,67,2012-02-14,"2013-10-07",8,6,2.22157687116793,1,196,0
7879,15,"Female","in a relationship",1,1,3,152,2013-01-08,"2013-10-06",7,11,7.01820896928351,4,92,0
7880,14,"Male","in a relationship",5,6,4,322,2013-03-10,"2013-10-07",16,14,10.3840324081514,5,74,1
7881,11,"Male","single",2,2,1,138,2013-03-09,"2013-10-06",8,8,3.76533484095788,2,66,0
7882,16,"Male","single",2,2,2,146,2013-04-09,"2013-10-07",10,16,8.23293964298983,3,62,0
7883,21,"Male","married",6,1,5,17,2010-09-18,"2013-10-03",3,1,0.282347762434037,0,370,5
7884,23,"Female","single",4,4,5,282,2013-04-09,"2013-10-07",12,13,14.0306108978867,4,63,0
7885,23,"Female","single",5,5,4,105,2013-01-08,"2013-10-06",5,6,4.02951717165587,4,89,0
7886,45,"Female","single",4,5,5,54,2013-04-08,"2013-10-06",5,9,3.30747291196929,0,62,1
7887,8,"Female","single",5,5,5,169,2010-02-24,"2013-10-07",12,12,9.04299205477227,2,438,0
7888,21,"Male","in a relationship",3,3,5,161,2013-01-07,"2013-10-05",9,11,6.79727839990328,4,87,0
7889,30,"Female","married",1,1,2,139,2013-02-08,"2013-10-07",8,7,6.40577544360994,6,76,0
7890,19,"Male","in a relationship",5,6,1,161,2013-03-10,"2013-10-07",8,4,9.56400104198163,2,70,1
7891,18,"Female","in a relationship",3,3,2,149,2012-05-12,"2013-10-05",7,2,14.694632478926,1,174,0
7892,15,"Male","married",1,2,1,409,2013-05-08,"2013-10-06",13,11,21.6861789358529,7,54,1
7893,23,"Male","in a relationship",1,1,3,120,2013-01-09,"2013-10-07",6,2,8.002698594368,1,89,0
7894,26,"Male","in a relationship",4,4,4,58,2013-03-09,"2013-10-06",2,0,0.452908238970247,2,72,0
7895,21,"Male","in a relationship",3,3,3,271,2009-12-26,"2013-10-07",13,12,14.2116079501082,3,461,0
7896,19,"Male","in a relationship",5,5,6,121,2012-09-08,"2013-10-04",7,6,7.14118234609952,2,134,0
7897,24,"Female","single",3,3,4,201,2013-03-08,"2013-10-05",7,7,16.4800475337401,3,72,0
7898,25,"Male","single",4,4,6,26,2013-03-09,"2013-10-06",3,0,1.57276371182887,1,71,0
7899,21,"Male","in a relationship",3,3,5,214,2013-02-07,"2013-10-06",9,13,7.37131388465025,9,82,0
7900,21,"Male","in a relationship",1,1,6,247,2013-05-08,"2013-10-06",10,24,7.5760161757896,4,50,0
7901,45,"Male","married",1,1,5,384,2013-04-09,"2013-10-07",10,6,22.4949587243481,6,60,0
7902,46,"Female","married",4,5,4,112,2013-04-08,"2013-10-06",5,7,10.178289592128,6,60,1
7903,20,"Male","married",4,4,4,553,2010-01-25,"2013-10-07",29,32,11.2318716799511,5,449,0
7904,17,"Female","single",3,3,1,192,2013-03-10,"2013-10-07",9,9,10.6321808949427,5,70,0
7905,23,"Female","single",3,3,2,184,2013-01-09,"2013-10-07",5,3,19.4873789413381,9,86,0
7906,28,"Male","married",4,5,4,302,2013-04-09,"2013-10-07",13,11,11.926366970024,8,64,1
7907,18,"Female","single",1,1,3,255,2012-12-10,"2013-10-07",10,12,12.0126668918609,6,95,0
7908,17,"Female","single",3,3,3,63,2013-04-07,"2013-10-05",4,2,0.881717120716608,2,64,0
7909,22,"Female","in a relationship",1,1,1,77,2012-12-09,"2013-10-06",7,7,3.61362118132532,4,97,0
7910,19,"Female","married",5,5,4,109,2011-06-19,"2013-10-07",5,7,4.45136102011654,4,278,0
7911,14,"Male","single",3,3,3,74,2013-03-10,"2013-10-07",3,1,5.05793354919154,5,71,0
7912,8,"Female","single",2,2,1,81,2013-04-09,"2013-10-07",5,11,2.10024047740849,3,65,0
7913,28,"Female","married",5,6,5,163,2013-03-10,"2013-10-07",8,10,9.11063716162322,4,70,1
7914,19,"Male","married",3,3,4,379,2013-02-08,"2013-10-07",19,24,12.8220778977665,3,84,0
7915,13,"Female","married",4,4,2,95,2013-02-08,"2013-10-07",7,12,5.07966413201707,5,77,0
7916,38,"Male","married",4,4,4,104,2013-03-10,"2013-10-07",5,2,4.91358008460098,4,68,0
7917,25,"Female","married",1,2,3,21,2013-02-07,"2013-10-06",2,0,1.3352250857777,2,76,1
7918,13,"Female","married",1,1,3,344,2013-04-09,"2013-10-07",17,14,18.579231087106,3,58,0
7919,41,"Female","married",6,6,5,219,2013-04-09,"2013-10-07",9,8,14.0988835803026,5,58,0
7920,14,"Female","in a relationship",4,4,5,174,2013-03-10,"2013-10-07",9,7,8.96503039677232,6,67,0
7921,22,"Male","single",3,4,2,102,2013-06-08,"2013-10-07",10,14,2.27278463650516,2,39,1
7922,24,"Male","in a relationship",4,4,5,113,2013-10-07,"2013-10-07",4,5,2.88927455013618,18,73,0
7923,12,"Female","in a relationship",1,1,1,223,2013-04-09,"2013-10-07",10,11,13.882676520181,1,57,0
7924,21,"Male","single",3,3,5,418,2011-06-18,"2013-10-06",21,22,14.0488884517275,3,282,0
7925,37,"Male","single",2,2,6,58,2013-04-09,"2013-10-07",7,6,1.49752823312592,0,61,0
7926,17,"Male","in a relationship",1,2,2,47,2013-02-08,"2013-10-07",3,2,0.929710909511108,3,76,1
7927,11,"Female","married",6,6,4,140,2013-03-10,"2013-10-07",6,5,11.2700089943223,3,67,0
7928,11,"Female","single",3,3,2,98,2013-04-08,"2013-10-06",5,3,7.74272638363178,2,60,0
7929,23,"Male","single",4,5,5,259,2013-03-10,"2013-10-07",11,12,11.0007991208322,6,71,1
7930,42,"Female","married",6,6,5,256,2013-03-10,"2013-10-07",13,13,10.2282703554851,5,66,0
7931,21,"Female","in a relationship",2,2,2,328,2011-07-19,"2013-10-07",17,38,6.28300180857224,7,274,0
7932,26,"Female","in a relationship",2,2,2,54,2013-04-08,"2013-10-06",3,0,1.78027788510254,0,62,0
7933,25,"Male","married",1,1,2,206,2013-04-09,"2013-10-07",10,9,8.84547032632111,6,63,0
7934,47,"Male","married",2,2,1,135,2013-04-08,"2013-10-06",10,4,7.66183815959793,2,55,0
7935,16,"Male","married",5,5,2,307,2013-04-09,"2013-10-07",17,10,9.25378186956412,6,58,0
7936,18,"Female","single",6,6,6,373,2013-01-09,"2013-10-07",19,16,12.8061818088172,5,88,0
7937,17,"Female","married",6,1,5,138,2012-06-12,"2013-10-06",8,11,4.34088276031803,6,162,5
7938,16,"Female","single",5,5,6,167,2013-03-10,"2013-10-07",11,9,9.03308647420142,3,69,0
7939,18,"Male","single",5,6,4,84,2012-09-11,"2013-10-07",6,7,6.74956958120959,3,129,1
7940,26,"Male","married",2,2,2,151,2013-03-09,"2013-10-06",4,4,16.3470492530901,2,72,0
7941,28,"Male","single",4,4,6,265,2013-03-10,"2013-10-07",13,15,11.3063819905674,4,74,0
7942,20,"Female","in a relationship",4,5,4,332,2010-02-24,"2013-10-07",19,37,9.33347084513977,3,437,1
7943,16,"Male","married",5,6,2,111,2013-02-08,"2013-10-07",11,12,5.01865427075279,3,76,1
7944,22,"Female","in a relationship",5,6,4,95,2012-05-14,"2013-10-07",6,2,8.20986456851748,2,170,1
7945,24,"Female","engaged",3,3,3,100,2013-05-09,"2013-10-07",4,7,9.31558988592644,5,46,0
7946,44,"Female","married",1,1,1,222,2013-05-09,"2013-10-07",11,5,12.8345642282692,4,46,0
7947,22,"Female","in a relationship",1,2,2,76,2013-01-08,"2013-10-06",9,8,4.22346239783042,0,89,1
7948,16,"Male","in a relationship",2,2,3,168,2013-01-09,"2013-10-07",7,4,9.28264759644228,4,87,0
7949,25,"Male","engaged",4,5,5,55,2013-03-10,"2013-10-07",6,8,2.68322291521791,2,66,1
7950,37,"Male","married",1,1,3,172,2013-04-09,"2013-10-07",7,6,15.6372007908506,4,65,0
7951,18,"Male","married",3,3,6,175,2012-11-09,"2013-10-06",15,11,5.56164461769193,4,110,0
7952,19,"Male","in a relationship",1,2,3,287,2012-10-11,"2013-10-07",14,12,12.3555382928973,4,118,1
7953,20,"Male","married",5,5,6,132,2013-04-08,"2013-10-06",8,11,4.53855803960662,6,62,0
7954,21,"Male","single",1,2,2,148,2012-03-15,"2013-10-07",7,4,10.0640431953024,5,194,1
7955,16,"Female","in a relationship",5,5,3,258,2013-03-10,"2013-10-07",8,6,22.3644402845639,2,73,0
7956,13,"Male","single",2,2,3,390,2013-04-09,"2013-10-07",14,13,15.4344397082448,7,59,0
7957,21,"Female","married",6,1,5,250,2012-08-12,"2013-10-07",12,9,11.3887806452921,7,138,5
7958,8,"Male","married",3,4,1,159,2013-05-09,"2013-10-07",10,2,7.08550352906246,4,49,1
7959,39,"Female","married",3,4,2,70,2013-04-09,"2013-10-07",4,4,4.86377099845131,4,63,1
7960,10,"Male","married",6,6,6,82,2013-03-10,"2013-10-07",7,3,8.33015113063273,2,67,0
7961,16,"Female","single",1,1,1,81,2013-04-09,"2013-10-07",10,15,3.43402226829252,3,61,0
7962,17,"Male","single",4,4,5,560,2013-03-10,"2013-10-07",20,13,19.7273914293,3,74,0
7963,23,"Female","single",3,3,2,156,2013-03-10,"2013-10-07",7,4,10.3626075246877,5,70,0
7964,21,"Female","single",5,5,6,217,2011-04-20,"2013-10-07",13,8,7.91752999213493,3,296,0
7965,30,"Female","single",3,3,1,196,2013-05-08,"2013-10-06",10,11,9.03488836172365,1,53,0
7966,17,"Female","in a relationship",6,6,5,70,2013-02-08,"2013-10-07",5,6,6.58744981811661,0,75,0
7967,13,"Male","single",6,6,5,142,2013-04-09,"2013-10-07",11,16,6.8738432899258,2,57,0
7968,15,"Male","single",6,6,5,16,2013-02-05,"2013-10-04",4,4,1.41544771325213,0,75,0
7969,17,"Female","married",6,6,6,872,2013-02-08,"2013-10-07",20,16,30.8674681970287,10,81,0
7970,24,"Male","in a relationship",2,3,4,123,2013-03-10,"2013-10-07",7,4,12.9302479467985,2,70,1
7971,25,"Male","single",1,1,2,206,2013-04-09,"2013-10-07",11,9,14.07102018619,2,57,0
7972,25,"Male","in a relationship",5,5,6,168,2013-04-09,"2013-10-07",8,14,12.1969081534422,1,63,0
7973,25,"Female","in a relationship",5,5,5,172,2013-04-09,"2013-10-07",10,10,4.17228701254286,6,64,0
7974,14,"Male","single",6,1,6,167,2013-04-09,"2013-10-07",10,8,9.14949964137479,5,58,5
7975,27,"Female","engaged",2,2,4,19,2013-04-07,"2013-10-05",1,1,2.86731944037841,2,63,0
7976,43,"Male","married",2,2,4,83,2013-04-08,"2013-10-06",4,5,3.60274544363409,2,56,0
7977,20,"Female","in a relationship",1,1,3,698,2011-09-17,"2013-10-07",27,21,16.4445341583087,5,248,0
7978,7,"Female","married",1,1,4,163,2013-04-08,"2013-10-06",9,3,6.5144523797074,7,61,0
7979,28,"Female","single",4,4,5,420,2012-10-11,"2013-10-07",14,15,24.3747025790943,2,118,0
7980,40,"Female","married",3,3,2,243,2013-04-09,"2013-10-07",13,12,9.44079522509712,3,59,0
7981,19,"Male","in a relationship",3,3,2,756,2012-04-14,"2013-10-07",24,30,21.8407278375747,7,183,0
7982,24,"Female","single",5,5,1,102,2013-03-08,"2013-10-05",8,2,1.93925706600443,2,73,0
7983,24,"Male","in a relationship",6,6,4,86,2013-03-10,"2013-10-07",6,3,1.08257897037208,2,72,0
7984,50,"Male","married",2,3,1,307,2013-03-10,"2013-10-07",14,11,4.71477993032387,11,66,1
7985,20,"Female","single",2,2,3,142,2013-02-07,"2013-10-06",12,11,2.16107257661853,5,85,0
7986,17,"Female","single",1,1,1,266,2012-12-10,"2013-10-07",12,9,14.6646434888531,2,99,0
7987,21,"Male","single",5,6,4,239,2012-07-13,"2013-10-07",13,10,8.43666593075536,5,152,1
7988,26,"Male","single",6,6,4,206,2013-04-09,"2013-10-07",13,5,7.05278265703118,5,58,0
7989,26,"Male","married",6,6,4,314,2013-03-10,"2013-10-07",11,8,13.4102434755676,9,69,0
7990,36,"Female","married",2,3,2,2297,2013-10-03,"2013-10-07",26,20,9.57247803137128,73,70,1
7991,22,"Male","single",6,1,5,195,2012-12-09,"2013-10-06",17,11,1.34882330286845,2,101,5
7992,29,"Female","in a relationship",3,4,1,124,2013-04-09,"2013-10-07",5,4,16.8744618613871,3,61,1
7993,18,"Female","in a relationship",6,6,6,239,2012-12-10,"2013-10-07",19,14,5.53781714808586,5,100,0
7994,13,"Male","in a relationship",3,3,6,280,2013-02-07,"2013-10-06",8,6,14.834875124821,7,82,0
7995,15,"Male","single",2,2,3,110,2013-04-09,"2013-10-07",11,13,4.92805698045104,1,62,0
7996,19,"Female","in a relationship",2,2,2,160,2013-02-08,"2013-10-07",10,12,4.58062736837161,6,76,0
7997,15,"Male","single",5,6,5,271,2013-03-10,"2013-10-07",20,14,7.1452905839691,4,73,1
7998,22,"Male","single",3,3,3,150,2013-04-08,"2013-10-06",9,14,1.61885064159445,8,63,0
7999,50,"Male","married",1,1,4,80,2013-04-08,"2013-10-06",5,5,1.41922486989268,7,63,0
8000,37,"Female","single",5,5,2,109,2013-03-09,"2013-10-06",8,10,5.0736939088967,3,67,0
8001,18,"Male","single",3,3,1,0,2009-10-02,"2013-04-15",0,0,0,0,430,0
8002,18,"Female","single",3,3,4,474,2012-11-10,"2013-10-07",18,13,14.1492317932505,9,106,0
8003,45,"Male","married",6,6,6,88,2013-04-09,"2013-10-07",9,9,6.21661341697306,1,59,0
8004,16,"Female","in a relationship",6,6,6,138,2013-02-08,"2013-10-07",8,7,8.87506851602588,2,80,0
8005,14,"Female","single",6,1,6,111,2013-04-09,"2013-10-07",7,11,5.420726893776,6,62,5
8006,18,"Female","single",1,1,3,181,2013-02-07,"2013-10-06",9,7,6.98748336217299,7,83,0
8007,29,"Male","in a relationship",4,4,3,133,2013-03-10,"2013-10-07",8,11,7.48576522813904,6,69,0
8008,50,"Female","married",5,5,6,159,2013-03-10,"2013-10-07",8,6,2.47939928884107,2,74,0
8009,25,"Female","in a relationship",2,3,5,383,2013-02-08,"2013-10-07",18,14,13.7268470974885,1,80,1
8010,22,"Female","single",6,1,5,204,2013-01-09,"2013-10-07",9,8,7.43640694988404,4,93,5
8011,17,"Male","in a relationship",3,3,5,162,2013-01-08,"2013-10-06",7,5,16.5021278647819,4,86,0
8012,29,"Male","single",3,3,2,154,2013-05-09,"2013-10-07",7,10,7.57090908296728,7,53,0
8013,13,"Male","married",6,6,4,104,2013-02-08,"2013-10-07",9,3,4.88159561084535,1,83,0
8014,41,"Female","single",5,5,6,150,2013-04-09,"2013-10-07",8,4,11.9674535624878,2,62,0
8015,37,"Female","single",5,5,4,43,2013-04-07,"2013-10-05",3,3,0.907830525394325,1,62,0
8016,24,"Female","single",3,3,3,257,2013-10-07,"2013-10-07",10,8,2.71555034359855,18,60,0
8017,20,"Female","in a relationship",6,1,6,765,2013-03-10,"2013-10-07",28,21,18.7573950283991,6,67,5
8018,42,"Female","single",1,1,6,83,2013-04-09,"2013-10-07",5,8,6.31581444586283,1,63,0
8019,30,"Male","single",5,5,5,470,2013-04-09,"2013-10-07",18,27,13.2899562230832,11,65,0
8020,20,"Female","in a relationship",1,2,6,501,2012-04-14,"2013-10-07",21,24,12.7009579712322,9,185,1
8021,40,"Female","married",1,1,2,266,2013-05-08,"2013-10-06",13,8,9.19134630787147,4,48,0
8022,14,"Female","single",5,5,6,175,2013-04-09,"2013-10-07",6,6,23.9191861291232,5,63,0
8023,18,"Male","single",1,1,2,173,2012-05-12,"2013-10-05",7,2,10.9411884138962,4,168,0
8024,16,"Male","single",5,6,6,53,2013-04-08,"2013-10-06",4,2,4.53622260179171,2,61,1
8025,26,"Female","single",4,4,6,185,2013-05-09,"2013-10-07",11,6,6.10038018267023,4,54,0
8026,21,"Male","in a relationship",2,3,2,145,2012-06-13,"2013-10-07",11,11,6.7516533564549,3,158,1
8027,30,"Male","married",5,5,4,143,2013-05-09,"2013-10-07",11,11,4.02727037982401,4,54,0
8028,26,"Female","in a relationship",1,1,1,90,2012-10-10,"2013-10-06",7,1,3.19764737486479,3,124,0
8029,28,"Male","single",2,3,6,74,2013-04-09,"2013-10-07",2,4,10.1292059472383,7,59,1
8030,18,"Male","single",4,4,3,32,2013-04-06,"2013-10-04",3,2,3.86860119091113,3,63,0
8031,23,"Female","in a relationship",1,2,3,79,2013-02-07,"2013-10-06",5,5,3.29243071040617,1,81,1
8032,27,"Male","married",4,4,2,524,2013-04-09,"2013-10-07",21,20,16.8270797569244,5,64,0
8033,21,"Male","single",1,1,1,271,2013-02-08,"2013-10-07",12,14,12.0595161820905,5,78,0
