"userid","age","gender","relation_status","hometown","living","perference","total_action","sign_up","last_login","total_visits","total_posts","total_time_spend","total_new_friends","totalfriends"
8255,26,1,2,2,2,1,410,"2013-03-09","2013-10-06",14,19,20.4905254891412,2,66
8256,17,1,2,5,5,6,55,"2012-04-13","2013-10-06",2,0,3.95603725994328,1,183
8257,15,1,2,4,5,1,116,"2012-05-14","2013-10-07",8,11,6.45699273429117,5,174
8258,19,0,2,6,6,5,161,"2012-06-13","2013-10-07",7,13,11.7889003600268,6,155
8259,27,0,1,6,6,2,46,"2013-04-09","2013-10-07",2,1,8.87952606149039,1,57
8260,21,1,1,5,6,6,525,"2010-03-26","2013-10-07",20,7,13.6389936767766,8,429
8261,24,1,2,6,6,4,73,"2012-12-10","2013-10-07",4,5,4.74696247175697,1,102
8262,36,0,1,3,3,2,464,"2013-02-07","2013-10-06",15,22,17.187141477417,8,76
8263,27,0,2,1,2,2,264,"2013-04-09","2013-10-07",13,20,4.85432823799523,9,65
8264,22,0,2,4,4,2,144,"2013-04-08","2013-10-06",13,17,4.06992006984356,1,61
8265,20,1,2,5,6,4,453,"2011-10-17","2013-10-07",17,21,13.5540076802768,9,243
8266,26,1,3,3,3,3,109,"2013-03-09","2013-10-06",7,6,9.91207978231184,2,70
8267,23,0,1,6,1,4,147,"2013-02-08","2013-10-07",11,7,5.56479581455779,5,82
8268,20,1,2,5,5,4,473,"2012-04-14","2013-10-07",18,16,17.5416117554307,8,185
8269,20,1,2,1,1,3,581,"2010-11-21","2013-10-07",23,18,15.3588117869487,3,353
8270,42,0,1,2,2,3,168,"2013-04-07","2013-10-05",5,9,12.5783290352564,4,60
8271,18,0,1,1,2,1,149,"2013-04-09","2013-10-07",9,8,5.51447675614067,4,58
8272,23,1,2,1,1,1,239,"2013-02-08","2013-10-07",14,15,10.1839697433478,4,83
8273,27,1,2,1,1,3,34,"2013-03-10","2013-10-07",4,6,3.12274989975706,0,67
8274,11,1,1,6,6,5,177,"2013-02-08","2013-10-07",8,5,11.5391407672235,4,79
8275,24,1,1,2,3,6,126,"2013-04-07","2013-10-05",6,3,5.49300393763415,2,57
8276,29,0,2,1,1,2,288,"2013-01-09","2013-10-07",12,21,16.2984865421013,7,87
8277,24,0,4,2,3,3,178,"2013-02-08","2013-10-07",7,7,15.777633962582,6,84
8278,17,1,4,4,5,4,169,"2013-03-10","2013-10-07",13,7,4.25862649930394,3,73
8279,9,0,1,6,1,4,5677,"2013-10-01","2013-10-07",46,38,18.3357540699327,100,56
8280,28,1,3,5,5,4,78,"2013-02-07","2013-10-06",6,7,5.95055569663366,1,81
8281,22,1,1,3,4,1,174,"2013-03-10","2013-10-07",11,21,1.90754590106638,5,66
8282,34,1,1,2,2,3,86,"2013-04-08","2013-10-06",4,6,8.63570623067791,2,59
8283,24,0,1,3,3,2,61,"2013-02-07","2013-10-06",3,6,11.1421244921622,2,76
8284,14,0,1,2,2,6,124,"2013-05-08","2013-10-06",10,11,5.11120882633152,3,54
8285,23,1,4,5,5,4,113,"2012-11-09","2013-10-06",6,8,8.58576605549551,4,109
8286,17,1,4,3,3,1,85,"2013-03-10","2013-10-07",8,6,4.04128749124296,1,73
8287,20,1,1,4,4,6,361,"2010-12-21","2013-10-07",19,17,11.0567992303213,4,336
8288,17,1,1,5,5,6,147,"2013-03-10","2013-10-07",10,13,10.8318302863471,2,73
8289,28,0,4,5,5,5,104,"2013-03-10","2013-10-07",6,5,6.90977526325499,1,71
8290,26,0,1,2,2,5,293,"2013-03-10","2013-10-07",14,12,7.08093406997774,11,69
8291,19,1,1,3,4,1,239,"2012-02-14","2013-10-07",18,17,8.90546797085764,1,205
8292,25,1,1,5,5,2,165,"2013-04-09","2013-10-07",8,6,9.91601609400721,5,62
8293,23,1,2,5,5,5,26,"2011-06-18","2013-10-06",1,0,0.555829604725907,0,282
8294,21,1,1,2,3,4,381,"2010-08-23","2013-10-07",14,16,14.3008593292479,5,380
8295,23,0,1,6,6,5,311,"2013-02-08","2013-10-07",11,10,13.7432770420554,9,76
8296,19,0,2,1,1,3,566,"2011-05-20","2013-10-07",22,34,13.5808249161135,6,293
8297,24,1,4,4,4,4,113,"2013-03-10","2013-10-07",7,3,11.3280163532802,2,69
8298,20,1,1,5,6,6,745,"2013-03-10","2013-10-07",27,17,19.620650312081,2,68
8299,18,1,2,6,1,6,149,"2013-02-08","2013-10-07",15,16,6.88958891236855,1,77
8300,24,0,4,5,5,4,81,"2013-03-10","2013-10-07",7,11,2.59960878749621,2,66
8301,26,0,2,3,3,6,209,"2013-03-10","2013-10-07",7,11,14.472403157429,4,68
8302,14,0,1,1,1,4,108,"2013-04-09","2013-10-07",11,13,3.37545610430857,3,60
8303,19,0,1,5,5,6,82,"2012-08-12","2013-10-07",7,5,3.25824815511499,3,136
8304,19,1,2,6,1,5,493,"2011-09-17","2013-10-07",14,15,20.8984843474603,9,250
8305,21,1,2,1,2,2,350,"2011-08-18","2013-10-07",19,16,13.1171193261973,2,255
8306,15,0,1,2,2,1,174,"2013-04-08","2013-10-06",12,4,8.98632175396517,2,62
8307,19,0,2,3,3,3,19,"2012-11-05","2013-10-02",1,1,2.29694058619859,0,108
8308,28,0,4,5,5,5,175,"2013-04-09","2013-10-07",9,8,10.3073375420171,4,57
8309,24,0,1,5,5,5,75,"2013-04-09","2013-10-07",6,2,5.53328296836489,0,63
8310,19,1,2,1,1,6,646,"2012-10-11","2013-10-07",25,24,18.0035724842007,5,117
8311,43,1,1,2,2,3,123,"2013-04-04","2013-10-02",7,12,5.91756746897339,4,63
8312,26,0,2,2,2,2,45,"2013-05-08","2013-10-06",4,3,1.80483719863077,3,54
8313,21,0,4,4,4,6,374,"2013-04-09","2013-10-07",24,26,9.20481889819238,3,63
8314,30,1,2,4,4,6,116,"2013-03-10","2013-10-07",8,9,8.2100843556176,4,72
8315,32,0,4,5,5,5,179,"2013-03-10","2013-10-07",8,9,7.92315490164748,9,70
8316,20,0,2,3,3,2,646,"2010-07-24","2013-10-07",32,40,13.3871376804754,4,387
8317,24,0,1,3,3,1,137,"2013-03-10","2013-10-07",8,8,7.45308328744387,4,70
8318,22,0,2,6,6,4,85,"2012-12-07","2013-10-04",11,8,3.15753905698852,1,101
8319,14,1,1,6,6,6,278,"2013-01-09","2013-10-07",21,28,7.14310786240319,3,87
8320,15,1,1,1,1,2,70,"2013-02-08","2013-10-07",5,3,4.75159688264521,3,83
8321,27,0,3,5,5,6,85,"2013-02-08","2013-10-07",6,6,6.0775654920571,0,80
8322,22,1,2,3,3,2,62,"2013-02-07","2013-10-06",5,2,5.12801152643873,2,77
8323,20,0,1,6,6,4,86,"2010-07-24","2013-10-07",6,4,1.86064105366433,2,390
8324,20,1,2,3,4,3,305,"2012-10-11","2013-10-07",19,22,7.41093944620368,7,116
8325,19,0,4,6,6,3,178,"2012-08-12","2013-10-07",9,9,7.30011201160832,7,145
8326,31,1,4,4,4,5,164,"2013-05-09","2013-10-07",9,6,8.93361882095594,6,51
8327,24,0,2,2,3,2,50,"2013-04-09","2013-10-07",5,4,4.24136414828281,3,65
8328,26,1,1,5,5,4,88,"2013-05-09","2013-10-07",5,4,5.19634543791395,4,50
8329,18,0,2,4,4,2,191,"2013-04-09","2013-10-07",15,17,3.02372376285996,5,56
8330,16,1,1,3,3,1,122,"2013-01-09","2013-10-07",10,11,7.65959063518545,2,89
8331,8,0,1,6,1,6,37,"2013-04-09","2013-10-07",4,0,2.58766334370788,1,65
8332,13,1,4,3,4,3,89,"2013-04-09","2013-10-07",5,2,2.97909939341841,5,61
8333,26,0,2,4,4,6,111,"2013-05-09","2013-10-07",8,2,4.54997134273326,3,51
8334,18,1,2,5,5,6,756,"2013-01-09","2013-10-07",25,34,25.9922637066713,3,86
8335,32,0,4,2,2,3,92,"2013-04-08","2013-10-06",5,4,6.39191945753766,5,58
8336,23,0,1,5,5,5,103,"2013-01-09","2013-10-07",6,0,9.96698519734452,2,90
8337,21,1,2,5,5,6,453,"2013-04-09","2013-10-07",20,18,9.85289267868104,7,57
8338,23,1,1,1,1,6,3279,"2013-10-04","2013-10-07",36,35,16.1541668394706,69,78
8339,17,0,1,3,3,2,297,"2012-12-10","2013-10-07",14,10,10.5589639635521,4,101
8340,16,0,1,1,2,5,94,"2013-01-09","2013-10-07",7,5,2.33137870945148,2,88
8341,29,1,4,4,4,6,129,"2013-04-09","2013-10-07",6,7,7.29944938440897,5,60
8342,21,1,2,5,5,6,78,"2011-06-19","2013-10-07",7,2,1.19023261096119,1,276
8343,49,1,4,6,6,5,185,"2013-04-09","2013-10-07",9,13,2.9717848071746,10,57
8344,22,0,4,3,4,2,179,"2013-03-10","2013-10-07",12,13,2.68690809858439,5,73
8345,23,1,2,2,2,6,101,"2013-01-08","2013-10-06",6,7,6.28719824679054,6,87
8346,20,0,2,1,2,3,394,"2010-01-25","2013-10-07",20,13,12.7218968487536,4,446
8347,26,0,2,4,4,1,72,"2013-04-09","2013-10-07",5,5,7.77999123022081,3,57
8348,17,1,2,1,2,6,312,"2012-12-10","2013-10-07",15,10,12.1109054508615,4,96
8349,25,1,4,6,6,4,44,"2013-04-08","2013-10-06",6,11,4.93073139456241,1,58
8350,30,1,4,2,2,1,220,"2013-05-09","2013-10-07",10,14,12.9005387323878,5,53
8351,15,0,4,6,6,4,274,"2013-04-09","2013-10-07",13,10,12.238037994783,7,60
8352,37,0,4,5,5,5,139,"2013-04-09","2013-10-07",9,8,6.53701549634129,7,64
8353,32,1,4,5,5,3,159,"2013-05-09","2013-10-07",7,7,12.700913356458,7,53
8354,24,1,1,3,3,5,150,"2013-03-07","2013-10-04",8,6,6.25749106310612,9,73
8355,20,1,2,3,3,2,322,"2012-05-13","2013-10-06",18,27,11.1715726434936,4,170
8356,19,0,4,5,5,4,195,"2013-02-07","2013-10-06",15,26,6.90285412573397,2,82
8357,26,0,1,3,3,1,110,"2013-03-09","2013-10-06",4,2,10.8401449405178,4,74
8358,21,0,2,2,3,1,269,"2013-05-09","2013-10-07",14,12,13.8925341031105,2,49
8359,16,0,2,1,1,6,125,"2013-04-09","2013-10-07",7,7,8.66582724751189,1,63
8360,24,0,1,6,6,6,390,"2012-10-11","2013-10-07",21,11,11.4267340739722,4,116
8361,16,1,1,1,1,4,81,"2013-02-08","2013-10-07",7,7,6.12031794793571,0,78
8362,15,1,1,3,3,1,66,"2013-03-09","2013-10-06",4,3,5.20810743038592,1,73
8363,15,0,2,5,5,5,101,"2013-04-09","2013-10-07",8,6,6.00766648737838,3,63
8364,21,1,2,4,4,6,174,"2013-04-09","2013-10-07",15,18,5.8747971374163,1,62
8365,27,0,2,1,1,4,69,"2013-04-09","2013-10-07",3,3,11.9662229912684,2,65
8366,21,0,1,5,5,6,209,"2010-06-23","2013-10-06",9,3,8.26821144319304,6,401
8367,26,1,2,3,3,6,192,"2013-04-09","2013-10-07",9,5,4.03221535963476,10,60
8368,17,0,1,4,4,6,62,"2012-05-13","2013-10-06",4,4,6.2918779348361,1,173
8369,20,1,2,6,6,5,146,"2012-12-10","2013-10-07",13,6,6.32257851279596,0,101
8370,15,1,2,2,2,1,57,"2013-05-09","2013-10-07",5,3,3.87253223567898,5,53
8371,17,0,1,4,4,4,176,"2013-02-08","2013-10-07",14,7,9.5921236309367,0,80
8372,26,1,4,1,1,1,142,"2013-04-09","2013-10-07",13,9,2.23938137617624,4,65
8373,21,1,4,3,4,3,77,"2013-01-05","2013-10-03",7,9,5.90845513803975,1,87
8374,16,1,1,1,1,6,259,"2013-04-08","2013-10-06",12,11,7.67241252026333,5,57
8375,22,1,1,5,5,5,159,"2010-12-21","2013-10-07",11,11,5.17036016378671,0,336
8376,18,0,2,1,1,1,149,"2013-02-08","2013-10-07",9,11,8.37179598439481,3,80
8377,19,0,4,6,6,4,77,"2010-02-23","2013-10-06",7,7,2.36543540618304,4,441
8378,35,1,4,5,6,4,113,"2013-03-10","2013-10-07",6,12,5.53129779650441,6,69
8379,26,1,4,1,1,1,300,"2013-03-10","2013-10-07",19,16,6.79415414051878,7,66
8380,24,0,2,2,2,2,41,"2013-05-08","2013-10-06",4,0,0.346173481041569,0,53
8381,23,0,2,4,4,5,598,"2012-12-10","2013-10-07",20,22,10.3971781066596,16,103
8382,21,0,2,2,2,1,94,"2011-09-17","2013-10-07",6,3,6.01086569965146,3,251
8383,29,1,4,3,3,1,205,"2013-05-09","2013-10-07",8,12,12.0699904473325,5,53
8384,19,0,2,2,2,2,228,"2013-01-09","2013-10-07",9,6,19.3974310144276,2,94
8385,23,1,1,2,2,1,228,"2013-02-07","2013-10-06",11,9,11.0208184034397,4,82
8386,21,0,2,3,4,3,94,"2010-03-26","2013-10-07",8,5,1.87343179877726,1,426
8387,21,0,4,6,6,6,248,"2012-12-10","2013-10-07",12,19,9.46115409507651,7,100
8388,44,1,1,4,4,5,134,"2013-05-08","2013-10-06",11,15,3.63344466775297,5,54
8389,24,1,1,5,5,5,56,"2013-04-09","2013-10-07",4,3,3.84903382785857,1,57
8390,21,1,2,3,3,2,375,"2013-01-09","2013-10-07",15,17,17.8613906382275,5,92
8391,24,1,2,6,1,6,130,"2013-03-09","2013-10-06",7,7,6.26618893135885,3,73
8392,22,1,1,1,1,2,180,"2010-12-21","2013-10-07",16,20,4.25255679045674,4,342
8393,21,1,2,3,3,2,264,"2013-02-08","2013-10-07",13,13,10.8415130706553,4,77
8394,13,1,1,2,2,3,257,"2013-03-10","2013-10-07",11,4,15.7310101070233,2,67
8395,19,0,1,4,4,4,360,"2012-06-13","2013-10-07",14,11,15.6955056079653,5,162
8396,15,1,1,4,4,4,232,"2013-04-08","2013-10-06",8,14,13.2240359846823,8,57
8397,50,1,1,2,2,6,127,"2013-05-09","2013-10-07",7,10,4.90432887182271,5,49
8398,19,1,2,5,6,5,265,"2012-06-11","2013-10-05",10,8,16.9989037155566,4,156
8399,16,0,1,4,4,4,209,"2013-02-07","2013-10-06",10,6,8.07667569820939,8,75
8400,15,1,1,6,6,6,168,"2013-03-10","2013-10-07",9,11,10.9818663986232,2,73
8401,27,0,2,4,4,6,110,"2013-04-08","2013-10-06",9,8,3.01038734559783,2,59
8402,27,0,4,6,1,6,229,"2013-05-09","2013-10-07",9,13,14.141420404706,4,51
8403,24,0,1,1,2,3,235,"2013-04-08","2013-10-06",8,4,12.3408782094355,4,65
8404,18,1,1,2,2,2,246,"2013-02-08","2013-10-07",8,4,21.2781937458598,4,75
8405,46,0,1,6,1,6,158,"2013-04-09","2013-10-07",10,9,3.75940501751857,3,65
8406,20,0,2,5,5,6,361,"2013-03-10","2013-10-07",20,5,8.26249212271426,5,67
8407,16,0,1,4,4,6,119,"2010-08-23","2013-10-07",10,23,5.90734114105288,3,377
8408,19,0,1,4,4,2,266,"2010-09-22","2013-10-07",20,13,6.19900510228379,5,373
8409,24,1,2,6,1,1,186,"2013-04-08","2013-10-06",12,8,3.83620033486557,4,63
8410,19,1,2,1,2,2,58,"2013-02-06","2013-10-05",5,2,3.03354913531697,3,82
8411,19,0,2,2,2,3,222,"2013-02-08","2013-10-07",10,13,8.40990223231754,6,77
8412,12,0,4,1,2,2,136,"2013-03-10","2013-10-07",6,8,15.590820255566,1,66
8413,43,1,4,1,1,3,65,"2013-04-09","2013-10-07",5,4,5.1583992058643,1,59
8414,20,1,2,4,4,6,786,"2010-02-24","2013-10-07",24,16,20.7831672927949,7,441
8415,20,1,2,5,5,6,167,"2012-08-12","2013-10-07",10,14,5.34292292563422,4,138
8416,19,0,1,6,6,4,416,"2010-08-23","2013-10-07",15,16,19.4679768982062,1,383
8417,15,0,2,5,5,4,105,"2013-04-09","2013-10-07",7,8,3.32327223214301,5,56
8418,28,0,4,3,3,1,243,"2013-03-10","2013-10-07",14,28,9.17551660448894,2,72
8419,27,1,4,1,2,3,61,"2013-03-10","2013-10-07",4,4,3.8228928862854,2,67
8420,34,0,4,4,4,1,176,"2013-04-07","2013-10-05",7,1,18.0009293098235,2,62
8421,24,0,1,6,1,5,403,"2013-04-09","2013-10-07",12,9,20.5970804051639,6,61
8422,27,1,3,3,4,1,147,"2013-04-09","2013-10-07",9,7,4.99979212932766,4,63
8423,21,1,1,5,5,6,196,"2012-11-10","2013-10-07",9,5,11.6417318773564,6,113
8424,27,1,3,3,3,3,115,"2013-04-07","2013-10-05",6,5,8.11654504635597,2,62
8425,45,1,4,5,5,6,44,"2013-04-08","2013-10-06",5,9,4.81974082018838,1,62
8426,23,1,2,3,4,2,243,"2013-05-09","2013-10-07",11,15,11.9278901989048,4,53
8427,17,1,2,2,2,2,152,"2013-05-09","2013-10-07",8,10,9.45538369329357,4,54
8428,29,0,4,1,1,3,25,"2013-03-10","2013-10-07",7,10,0.730453302223336,1,68
8429,29,0,1,5,5,1,149,"2013-02-08","2013-10-07",11,16,5.73895800008079,0,85
8430,30,1,4,3,4,3,50,"2013-04-09","2013-10-07",4,0,1.78448329284047,3,57
8431,14,1,2,1,1,1,254,"2013-04-09","2013-10-07",13,13,9.72977744007103,3,61
8432,24,1,4,1,2,1,242,"2013-03-10","2013-10-07",12,11,10.6931227886945,4,71
8433,24,0,4,4,5,4,74,"2012-05-10","2013-10-03",7,13,3.63772184186666,2,168
8434,18,1,2,5,5,5,106,"2013-02-08","2013-10-07",5,6,9.18893203638243,5,85
8435,26,0,1,4,4,4,283,"2013-03-09","2013-10-06",13,21,12.399327923968,5,71
8436,20,1,1,3,3,1,394,"2012-12-10","2013-10-07",23,20,12.5758347413118,1,104
8437,21,0,2,5,5,4,80,"2013-01-08","2013-10-06",8,9,2.97080333916155,2,93
8438,24,0,4,3,3,1,220,"2013-04-09","2013-10-07",9,10,15.613276322763,5,64
8439,36,1,4,5,5,5,186,"2013-05-09","2013-10-07",9,9,12.1786530435396,8,47
8440,13,0,1,4,4,1,100,"2013-04-09","2013-10-07",5,6,8.5292628012076,4,57
8441,14,0,1,4,4,5,117,"2013-03-09","2013-10-06",5,5,13.0786132003732,1,70
8442,18,0,1,3,3,3,194,"2013-02-07","2013-10-06",13,15,3.5806127583565,5,79
8443,16,1,4,3,3,4,342,"2013-03-10","2013-10-07",15,9,13.3822982376363,5,73
8444,22,1,2,4,4,4,69,"2012-10-11","2013-10-07",6,4,5.16060803399268,2,121
8445,46,1,4,4,5,4,0,"2012-09-18","2013-04-17",0,0,0,0,73
8446,36,0,4,3,3,2,217,"2013-04-09","2013-10-07",11,10,4.92480271885421,11,60
8447,8,1,2,4,4,5,334,"2013-04-09","2013-10-07",14,13,14.4441609632993,7,62
8448,17,1,1,5,5,5,400,"2013-02-08","2013-10-07",19,15,9.9155876955826,6,80
8449,20,0,1,1,1,5,308,"2012-06-13","2013-10-07",14,16,11.9081075453343,6,161
8450,19,0,4,2,2,3,359,"2011-04-20","2013-10-07",12,15,12.3192292576901,9,297
8451,25,1,2,3,3,1,199,"2013-03-08","2013-10-05",10,9,8.08274041396023,5,66
8452,20,0,2,1,1,1,139,"2013-03-09","2013-10-06",10,3,6.6678033335814,0,72
8453,20,0,1,4,5,6,139,"2013-02-08","2013-10-07",12,15,1.69959244740693,6,79
8454,17,1,1,3,3,1,70,"2012-12-10","2013-10-07",6,4,1.72848143270563,2,99
8455,14,0,2,3,4,1,35,"2013-04-06","2013-10-04",5,3,1.38683520810852,1,62
8456,28,0,4,1,2,4,114,"2013-04-08","2013-10-06",13,20,4.14668669254151,2,56
8457,12,0,1,6,6,5,116,"2013-04-09","2013-10-07",5,8,10.5022815422895,5,61
8458,27,0,1,5,6,2,33,"2013-04-07","2013-10-05",2,1,2.50555008451008,1,59
8459,25,0,4,3,3,2,87,"2011-12-15","2013-10-06",6,7,6.54072813970483,2,223
8460,24,0,1,4,4,5,386,"2013-02-08","2013-10-07",9,2,31.422472739255,4,77
8461,21,1,2,1,1,3,125,"2013-04-09","2013-10-07",8,7,6.91979731154715,6,61
8462,16,0,2,2,2,1,243,"2013-03-10","2013-10-07",16,24,5.4502580272684,7,70
8463,26,0,4,5,6,4,120,"2013-03-08","2013-10-05",8,4,7.0478611143313,2,66
8464,16,1,1,3,4,1,174,"2013-04-08","2013-10-06",9,8,6.31005457412823,0,61
8465,25,1,2,4,4,5,50,"2013-03-08","2013-10-05",4,4,1.99101324790006,3,71
8466,20,0,1,6,6,1,415,"2009-12-26","2013-10-07",25,35,9.68150009509825,4,461
8467,24,1,2,4,4,5,64,"2013-04-05","2013-10-03",7,12,1.63517495885351,1,65
8468,29,0,4,4,5,5,194,"2013-02-07","2013-10-06",6,7,13.6410794243597,3,79
8469,15,1,4,5,5,6,110,"2013-03-09","2013-10-06",9,4,9.65976471812507,1,70
8470,11,0,2,2,2,3,232,"2013-05-08","2013-10-06",10,11,9.31492913222615,11,51
8471,16,0,4,6,1,6,272,"2013-03-10","2013-10-07",15,17,9.93002796885356,3,66
8472,22,1,1,4,4,3,155,"2013-04-09","2013-10-07",11,34,5.06083607847179,2,63
8473,9,0,1,2,2,2,107,"2013-04-09","2013-10-07",11,6,2.68759424111236,1,55
8474,30,0,4,4,5,5,27,"2013-05-09","2013-10-07",3,4,0.800986734076996,3,51
8475,21,1,2,4,4,5,170,"2010-07-24","2013-10-07",11,6,8.00424293377383,3,393
8476,17,0,4,2,3,3,420,"2013-03-10","2013-10-07",15,11,13.6198459455507,10,71
8477,24,0,1,2,2,1,145,"2010-01-23","2013-10-05",9,4,4.23341640650595,5,453
8478,21,0,1,2,2,2,129,"2013-01-09","2013-10-07",8,9,4.46406529678508,3,88
8479,19,1,1,5,5,4,149,"2010-02-24","2013-10-07",13,18,5.47202365675291,2,435
8480,38,1,1,5,5,4,54,"2013-04-06","2013-10-04",4,1,2.15707367006526,0,62
8481,46,0,4,3,3,1,107,"2013-04-09","2013-10-07",5,8,7.42409552540155,5,64
8482,19,1,1,2,2,5,294,"2012-02-14","2013-10-07",13,14,8.5953390827132,7,205
8483,22,0,2,2,2,2,68,"2013-03-10","2013-10-07",7,14,1.07893814295803,2,67
8484,36,0,4,3,4,3,152,"2013-04-08","2013-10-06",10,9,9.84541712146302,4,61
8485,21,1,2,3,3,1,230,"2013-03-10","2013-10-07",13,14,9.85813453548979,1,73
8486,17,1,1,3,4,3,386,"2013-03-10","2013-10-07",13,9,19.2445908093482,5,66
8487,48,0,4,3,3,1,58,"2013-05-08","2013-10-06",6,8,3.4128443811235,0,46
8488,19,1,2,5,5,2,422,"2010-02-24","2013-10-07",24,17,8.07939574815849,6,445
8489,50,0,4,2,2,1,124,"2013-02-08","2013-10-07",12,11,4.36692577761789,3,81
8490,46,1,4,4,4,4,188,"2013-04-08","2013-10-06",6,5,16.8672260314417,5,60
8491,16,0,2,5,6,5,310,"2013-03-10","2013-10-07",9,8,22.3763844771048,11,67
8492,22,1,4,1,1,3,74,"2012-10-11","2013-10-07",5,5,7.49233870378481,2,123
8493,20,1,2,2,2,2,324,"2013-04-09","2013-10-07",19,21,10.789262047961,3,60
8494,20,1,2,4,5,4,688,"2013-04-09","2013-10-07",34,30,14.1214171782697,6,61
8495,12,0,2,5,5,4,189,"2013-02-07","2013-10-06",7,6,14.7284027953671,6,79
8496,23,1,2,4,5,4,85,"2012-11-10","2013-10-07",9,15,8.02805760559263,1,112
8497,15,0,4,3,3,4,114,"2013-04-09","2013-10-07",11,6,5.47103516541632,4,57
8498,16,0,2,5,6,1,70,"2013-04-09","2013-10-07",6,7,2.32031139940224,4,59
8499,28,0,4,6,1,6,38,"2013-04-07","2013-10-05",2,1,2.05925524960455,0,59
8500,20,0,1,2,2,1,482,"2011-02-19","2013-10-07",24,14,11.2467578195857,6,315
8501,25,0,2,6,6,6,89,"2013-02-08","2013-10-07",7,8,6.10597094877654,0,79
8502,20,1,4,6,1,1,225,"2009-12-26","2013-10-07",15,18,3.96459247615609,6,458
8503,24,0,4,4,4,5,210,"2013-04-09","2013-10-07",8,9,13.3016034428223,5,64
8504,21,1,1,6,6,4,302,"2012-03-15","2013-10-07",12,12,16.2992770725999,4,190
8505,25,0,1,2,3,2,81,"2013-03-10","2013-10-07",8,7,4.31751423981931,2,72
8506,23,1,2,1,1,1,99,"2013-01-06","2013-10-04",5,12,7.50135372116004,2,86
8507,18,0,1,6,6,3,56,"2013-02-08","2013-10-07",5,9,5.53769369948511,1,82
8508,11,1,1,1,2,1,144,"2013-04-09","2013-10-07",10,11,9.65979370976589,2,65
8509,27,1,1,1,1,1,81,"2012-01-15","2013-10-07",6,5,4.54785161119247,5,208
8510,18,0,4,3,4,3,238,"2013-03-10","2013-10-07",12,13,10.5977527883321,4,66
8511,29,0,4,5,5,6,221,"2013-03-10","2013-10-07",12,25,7.63685910795113,5,72
8512,13,1,2,5,5,4,50,"2013-04-08","2013-10-06",6,5,5.14487064863065,0,61
8513,20,0,1,3,3,2,122,"2013-02-06","2013-10-05",10,11,6.61774290801358,0,78
8514,26,1,2,6,6,4,182,"2013-04-08","2013-10-06",10,17,11.0862448045002,0,65
8515,21,1,1,4,4,4,359,"2010-06-24","2013-10-07",9,6,22.9037606287325,6,401
8516,17,1,2,4,4,6,66,"2013-02-08","2013-10-07",5,10,4.96515088206254,3,75
8517,23,0,1,6,6,2,219,"2013-04-09","2013-10-07",10,7,9.40515402600817,4,57
8518,24,1,4,2,2,1,179,"2012-10-11","2013-10-07",9,4,5.94945610501226,7,116
8519,25,0,1,2,2,1,195,"2013-04-08","2013-10-06",10,16,10.7751803590513,3,62
8520,44,1,4,5,5,4,42,"2013-03-08","2013-10-05",4,3,0.810879649507882,4,67
8521,24,1,2,3,3,6,68,"2013-02-04","2013-10-03",4,4,4.24582978130709,2,75
8522,15,0,2,6,6,1,337,"2013-03-10","2013-10-07",12,12,16.1158546508654,5,66
8523,21,1,4,3,3,2,132,"2013-04-08","2013-10-06",9,6,6.05077232351313,6,61
8524,9,1,1,5,5,6,210,"2013-04-08","2013-10-06",10,11,6.09937179387109,2,59
8525,12,1,1,3,3,3,166,"2013-03-10","2013-10-07",12,5,3.15328818888491,1,70
8526,41,0,4,3,3,1,107,"2013-02-08","2013-10-07",6,4,10.2752729375007,1,76
8527,38,0,4,4,5,3,152,"2013-04-09","2013-10-07",7,4,15.40442585021,1,63
8528,44,1,4,1,1,2,199,"2013-03-10","2013-10-07",8,12,9.9603231661409,8,66
8529,25,0,1,1,1,1,267,"2013-04-09","2013-10-07",11,17,12.1883035451628,3,63
8530,22,0,1,5,5,6,267,"2013-01-09","2013-10-07",13,13,13.8326483158418,4,92
8531,23,1,2,4,4,1,137,"2013-02-06","2013-10-05",7,5,6.67731381223648,3,76
8532,25,0,1,1,1,5,124,"2012-03-14","2013-10-06",6,3,7.38908367845649,2,187
8533,22,1,2,6,6,6,157,"2013-01-09","2013-10-07",7,6,7.25441537786802,0,86
8534,16,0,1,4,4,4,244,"2013-02-08","2013-10-07",10,10,17.8116604694123,2,78
8535,22,1,2,1,1,3,63,"2012-03-14","2013-10-06",8,1,2.85530867628179,3,189
8536,20,0,1,3,4,1,740,"2013-03-10","2013-10-07",22,23,18.9447143199236,6,74
8537,18,1,1,4,4,4,499,"2012-12-10","2013-10-07",17,10,18.9922065092346,4,99
8538,24,0,1,3,3,2,116,"2013-02-08","2013-10-07",9,10,6.47136564734869,1,78
8539,45,0,4,4,5,5,83,"2013-04-09","2013-10-07",4,1,4.18662334674086,3,62
8540,22,1,1,3,3,5,250,"2013-03-10","2013-10-07",15,23,9.92355265111108,2,70
8541,27,1,3,5,5,1,220,"2013-04-09","2013-10-07",13,11,4.24674412479996,9,57
8542,16,0,2,2,3,1,46,"2013-02-07","2013-10-06",7,6,1.24704904455989,3,80
8543,20,1,1,2,2,1,134,"2010-11-21","2013-10-07",18,8,3.88977124159386,1,352
8544,15,1,1,2,2,2,54,"2013-05-09","2013-10-07",5,2,2.97249949175144,2,46
