"date","time","city","state","shape","duration","summary","post_date"
"7/14/12","23:00","Aurora","IL","Fireball","60","Circular orange firey object floating 50 meters above the ground spotted in Aurora, IL","8/5/12"
"7/14/12","22:45","Oakville (Canada)","ON","Fireball","300","6-7 orange fireballs seen over Oakville, ontario","8/5/12"
"7/14/12","21:45","St. Pete Beach","FL","Fireball","600","20-40 ORANGE/RED FIREBALLS TRAVELING NORTH OVER ST PETE BEACH-DISAPPEARING OVER GULF","8/5/12"
"7/14/12","21:45","St. Pete Beach","FL","Fireball","600","20-30 ORANGE/RED FIREBALLS TRAVEL NORTH OVER ST PETE BEACH AND VANISH OVER GULF","8/5/12"
"7/14/12","21:30","Fisher","PA","Fireball","300","7 fiery pulsating lobes seen rising from woods near Fisher, PA on July 14, 2012","8/5/12"
"7/14/12","21:30","Mantoloking","NJ","Fireball","1200","Orange balls, fireballs, steady movement","8/5/12"
"7/14/12","01:00","Browning","MT","Fireball","5","First lightening,then a flamming fire ball comes down with a tail of orange and yellow colors.","8/5/12"
"7/13/12","22:40","Truro (Canada)","NS","Fireball","300","I saw a light in the sky that seemed close to the ground, to move fast and travel on a curved path and was silent..","8/5/12"
"7/13/12","22:32","Industry","PA","Fireball","120","We viewed a firey orange globe come into sight, stagger, then disasseapear at the pace of an airliner.","8/5/12"
"7/13/12","22:30","East Moriches","NY","Fireball","300","Orange Fireball spotted over East Moriches, NY","8/5/12"
"7/13/12","22:00","Wapakoneta","OH","Fireball",NA,"Orange flying object in the sky","8/5/12"
"7/13/12","21:00","San Diego","CA","Fireball","180","Moving fireball in the night sky, changed course and color multiple time at rapid speed in San Diego","8/5/12"
"7/13/12","21:00","North Massapequa","NY","Fireball","30","Fireball seen in sky over long island.","8/5/12"
"7/12/12","22:40","St. Augustine","FL","Fireball","180","Red fireball? flys across St. Augustine sky!","8/5/12"
"7/12/12","21:30","North Myrtle Beach","SC","Fireball","20","Large fireball seen over North Myrtle beach.","8/5/12"
"7/12/12","21:30","St. Louis","MO","Fireball","300","Glowing orange balls of light moving silently throught the sky","8/5/12"
"7/12/12","00:25","Mukilteo","WA","Fireball","480","Red light seen over Mukilteo, WA.  ((NUFORC Note:  Report from witness with commercial/ATP pilot rating.  PD))","8/5/12"
"7/11/12","23:43","Fairfield","CT","Fireball","3","Large yellow/white fireball seen in fairfield","8/5/12"
"7/11/12","22:15","Archdale","NC","Fireball","30","Fireball which looked like a large airplane engulfed in flames","8/5/12"
"7/11/12","22:10","Fairport","NY","Fireball","600","4 red/orange lights/fireballs in sky over Fairport NY","8/5/12"
"7/11/12","22:00","Grimsby (Canada)","ON","Fireball","300","Two fireballs seen near Toronto slow and then rise straight up and dissappear.","8/5/12"
"7/11/12","00:01","Haleiwa","HI","Fireball","180","6 to 8 fireballs over the Pacific off the North Shore of Oahu","8/5/12"
"7/10/12","22:22","Coventry","RI","Fireball","15","Orange balls, flying very fast, seen over Coventry","8/5/12"
"7/10/12","10:02","Powder Springs","GA","Fireball","120","Fireball looking object during lighting storm","8/5/12"
"7/10/12","01:00","Prineville","OR","Fireball","300","Color changing light, randomly bobbing and circling--would have thought this was a star if I had just glanced at it for a second","8/5/12"
"7/9/12","23:30","Amarillo","TX","Fireball","3","Orange light seen by four adults in Amarillo, Tx sky.","8/5/12"
"7/9/12","23:25","Chesterton","IN","Fireball","120","8 bright orange objects seen &quot;flying&quot; north to south on clear night at 11:25pm; scattered formation with 3 leading the rest.","8/5/12"
"7/9/12","23:15","Saint Paul's Bay (Malta)","","Fireball","600","NUMEROUS 'FIREBALLS' SEEN OVER ISLAND OF MALTA (MEDITERRANEAN SEA)","11/19/12"
"7/9/12","21:00","Hollywood","FL","Fireball","180","Just standing out back, looking into the sky and saw what seemed to be a ball of fire moving slowly through the sky. It was moving at a","8/5/12"
"7/8/12","22:50","Auckland (New Zealand)","","Fireball","300","x2 yellowish/white spheres seen in clear night sky by female.","12/20/12"
"7/8/12","22:00","Mission Hills","CA","Fireball","10","While sitting in the backyard of home in a fairly densely populated area, I witnessed for a few seconds 3 fireball looking objects flyi","8/5/12"
"7/8/12","21:52","Bolingbrook","IL","Fireball","240","Fiery orb, traveling on SW vector from NE.","8/5/12"
"7/8/12","21:24","Montreal (Canada)","QC","Fireball","10","Bright red light flying across night sky at very fast speed in west Montreal.","8/5/12"
"7/8/12","21:15","Chicopee","MA","Fireball",NA,"I saw a UFO in the form of a fireball that turned from a flame, to a flicker until it faded and disappeared over head.","8/5/12"
"7/8/12","21:00","Linden","NJ","Fireball","300","2 bright orange orbs in NJ sky","8/5/12"
"7/8/12","10:32","Springfield","MO","Fireball","600","A Silent orange light flew over me and my family","8/5/12"
"7/8/12","00:45","Clinton","WA","Fireball","720","Orange lights in the sky over Clinton WA on July 8, 2012 at 12:45+/- AM","8/5/12"
"7/7/12","23:40","Seattle","WA","Fireball","600","Location: On top of Magnolia in Seattle. Eyres Pl W. Looking North  Time: 11:40 PM PST  It was a perfectly clear and still Seattle nigh","8/5/12"
"7/7/12","23:15","West Valley City","UT","Fireball","360","UFO that is bright red round zigzagging light.","8/5/12"
"7/7/12","23:10","Olympia","WA","Fireball","600","Two circle shaped orbs were spotted for about 10 minutes, both appeared to have fire inside them and following them.","8/5/12"
"7/7/12","23:00","Seattle","WA","Fireball","300","Multiple &quot;fireballs&quot; seen over North Seattle","8/5/12"
"7/7/12","22:30","Tomahawk","WI","Fireball","1380","3 bright redish orange lights moving east to west fade high into sky and stop in a triangular formation then turn all white","8/5/12"
"7/7/12","22:20","Fairfield","OH","Fireball","1200","Orange orbs rise and hover before disappearing.","8/5/12"
"7/7/12","22:09","Newport","RI","Fireball","120","2 fireball objects changing to triangle objects pulsing orange light flying overhead at purgatory chasm in Newport.","8/5/12"
"7/7/12","22:00","Regina (Canada)","SK","Fireball","30","The time was around 10:00 p.m. and me and a friend were watching a storm from the top of a building. We were up there for about 20 minu","8/5/12"
"7/7/12","21:30","Jersey Shore","PA","Fireball",NA,"Multiple glowing orbs from horizon to cloud height, sometimes in triangle formation.","8/5/12"
"7/7/12","21:15","Orange","CA","Fireball","900","8 &quot;fireballs&quot; seen in Orange County, CA.","8/5/12"
"7/7/12","21:00","Sharon","PA","Fireball","480","Moving fireball that climbed up, then disappeared.","8/5/12"
"7/7/12","21:00","Chandler","AZ","Fireball","300","Witnessed several orange orbs in the southern skies of greater Phoenix area July 7, 2012.","8/5/12"
"7/7/12","19:45","Montclair","NJ","Fireball","19","2 fireballs that crossed each other then disappeared.","8/5/12"
"7/7/12","01:00","Stamford","CT","Fireball","180","Several bonfire like things moving Northbound, same speed, no noise.","8/5/12"
"7/6/12","23:00","Walton","KY","Fireball","180","Orange/red fireball","8/5/12"
"7/6/12","22:01","Yukon","OK","Fireball","120","Red fireball Oklahoma canadian low flying","8/5/12"
"7/6/12","22:00","Pittsburgh","PA","Fireball","600","Orange &quot;fireball&quot; over bloomfield during Gallery Crawl","8/5/12"
"7/6/12","21:45","Laguna Hills","CA","Fireball","180","At approximately 21:45, my cat insisted that something was at the door. I picked the cat up in my arms to placate him and walked outsid","8/5/12"
"7/6/12","21:10","Derby","CT","Fireball","300","Witnessed seven Fireball objects flying near the Derby Dam","8/5/12"
"7/6/12","21:00","Kernersville","NC","Fireball","300","Two flickering fireballs moved across the sky, changing speed and direction.","8/5/12"
"7/5/12","23:45","N. Truro","MA","Fireball","120","N. Truro/Provincetown sighting 7-5-12 just before midnight","8/5/12"
"7/5/12","23:00","Edmonds","WA","Fireball","120","Orange sphere, with red aura and orange rays glowing out if it. It lasted about 2- minutes, amazing.","8/5/12"
"7/5/12","22:45","Mancheter","NJ","Fireball","120","2 bright orange low flying ball flying in formation","8/5/12"
"7/5/12","22:00","St. Robert","MO","Fireball","20","fireball appears and disappears in less then twenty seconds.","8/5/12"
"7/5/12","19:30","Burien","WA","Fireball","120","Orange and yellow fireball, seen by 3 in Burien, WA.","11/19/12"
"7/5/12","10:30","Sellersburg","IN","Fireball","180","No sound was lager light like fire got my kid went back and it took off fast and then gone","8/5/12"
"7/5/12","08:00","Riverside","CA","Fireball","120","Bright orange light floating across the sky","8/5/12"
"7/5/12","01:00","Caldwell","ID","Fireball","180","Orange/red, low flying spherical craft seen 200 yards away from 10th ave S. and Castle Way.","8/5/12"
"7/5/12","00:45","New Caney","TX","Fireball","20","Orange fireball slowly floats across the night sky.","8/5/12"
"7/4/12","23:13","Bothell","WA","Fireball","360","Four red/orange orbs traveling horizontally in a perfect line, in perfect distance from each other","8/5/12"
"7/4/12","23:10","Reading","PA","Fireball",NA,"3 Large Fireballs rose from ground in succession and followed each other West to East across sky into Heat Lightening near Reading, PA","8/5/12"
"7/4/12","23:05","Florissant","MO","Fireball","120","Fireball over St. Louis, MO July 4th","8/5/12"
"7/4/12","23:05","Xenia","OH","Fireball",NA,"Fireball seen in Xenia Ohio July 4, 2012","8/5/12"
"7/4/12","23:05","Xenia","OH","Fireball",NA,"Fireball seen in Xenia, Ohio","8/5/12"
"7/4/12","23:00","Fox Island","WA","Fireball","180","The two orange silent  fireballs or spheres just kept coming closer, moving from west to the south.","8/5/12"
"7/4/12","23:00","Springfield","OR","Fireball","300","On July 4 at approx eleven pm I was standing in my back yard when from my right an orange orb or light appeared traveling at a slow spe","8/5/12"
"7/4/12","22:50","Allyn","WA","Fireball","180","Bright organe and red and disapeared with not a cloud in the sky","8/5/12"
"7/4/12","22:45","Plymouth","MN","Fireball","1800","((NUFORC Note:  No information is provided by witness.  PD))","8/5/12"
"7/4/12","22:45","Aurora","IL","Fireball","120","Fireball-like object seen in Aurora, IL","8/5/12"
"7/4/12","22:45","Lynnwood","WA","Fireball","7200","Red Fiery Circular Craft","8/5/12"
"7/4/12","22:35","Oklahoma City","OK","Fireball","120","We saw a low-flying, brilliant, orange object flying silently and steadily from SSE to NNW and are sure it wasn't a traditional craft.","8/5/12"
"7/4/12","22:33","Issaquah","WA","Fireball","120","Fireball seen over Seattle.","8/5/12"
"7/4/12","22:30","Springfield","IL","Fireball","120","We were sitting outside when one of the witnesses said look at that flashing light over there.(we were facing south) We all thought it","8/5/12"
"7/4/12","22:30","Portage","ME","Fireball","180","5 Amber in color spear shaped objects moving in a north east direction","8/5/12"
"7/4/12","22:30","Medical Lake","WA","Fireball","300","Four fireballs, visible south from Medical Lake, WA","8/5/12"
"7/4/12","22:30","Sarasota","FL","Fireball","120","It was July 4th 2012 (last night) my husband, our 2 girls and I were coming home from watching the fireworks. We were going south on US","8/5/12"
"7/4/12","22:27","Geneva On Lake","OH","Fireball","240","3 fiery orange/red orbs over Geneva on Lake","8/5/12"
"7/4/12","22:21","Redding","CA","Fireball",NA,"Ball of light across sky in Redding, CA","8/5/12"
"7/4/12","22:20","Maple Valley","WA","Fireball","120","Saw three distinct lights, one appeared to be on fire, moving south over Maple Valley, WA.","8/5/12"
"7/4/12","22:20","Beaver Falls","PA","Fireball","45","&quot;Fireball&quot;-type crafts over Beaver Falls, PA","8/5/12"
"7/4/12","22:10","Wilkeson","WA","Fireball","120","Two more fireball orbs seen tonight, just like my report from last night.","8/5/12"
"7/4/12","22:00","Buffalo","NY","Fireball","3600","One orange, red &quot;fireball&quot; circle Buffalo for about an hour.","8/5/12"
"7/4/12","22:00","Renton","WA","Fireball","1200","Fireball In The Sky!","8/5/12"
"7/4/12","22:00","Tacoma","WA","Fireball",NA,"Fireball","8/5/12"
"7/4/12","22:00","Vandercook Lake","MI","Fireball","420","Red/orange fireball in sky ...but 2 of them? lasting 7 minutes","8/5/12"
"7/4/12","22:00","Broken arrow","OK","Fireball","120","Seven people saw 4 orange fireballs flying very fast in formation. There was very little wind and no noise!","8/5/12"
"7/4/12","22:00","Seattle","WA","Fireball","1800","Multiple glowing objects flying South down Puget Sound","8/5/12"
"7/4/12","22:00","Tulsa","OK","Fireball","180","Red Orb in Broken Arrow, OK Flew Over","8/5/12"
"7/4/12","22:00","Lou","KY","Fireball","300","There were three orange glowing basketball shape. Hovering","8/5/12"
"7/4/12","22:00","Sand Springs","OK","Fireball","3600","20+ huge red fireballs flying south to north near SandSprings,Oklahoma","8/5/12"
"7/4/12","21:45","Naperville","IL","Fireball","240","Observed a firey orb on a southwest heading out of the northeast during Bolingbrook fireworks show.","8/5/12"
"7/4/12","21:45","Pottstown","PA","Fireball","300","Red/orange fireball moving slowly","8/5/12"
"7/4/12","21:45","Spanaway","WA","Fireball","180","Ball of fire in the sky twice in one night.","8/5/12"
"7/4/12","21:44","Puyallup","WA","Fireball","10800","1 dark circular or oval shaped object, and  5+very bright fireball looking objects for 2 1/ 2hrs patrolling above and around my home","8/5/12"
"7/4/12","21:30","Springfield","MO","Fireball",NA,"Five different red orbs flow slow and low and disappear .","8/5/12"
"7/4/12","21:30","Broomfield","CO","Fireball","120","Red/orange lights east of Broomfield seen during firework show","8/5/12"
"7/4/12","21:30","Erie","PA","Fireball","600","Giant orange/red globe slowly moving across the sky.","8/5/12"
