,age,gender,relation_status,hometown,living,perference,total_action,sign_up,last_login,userid
9052,17,0,1,3,3,1,38,2013-01-08,2013-10-06,9052
9053,25,0,3,2,3,2,104,2013-02-08,2013-10-07,9053
9054,36,1,4,1,1,4,125,2013-05-09,2013-10-07,9054
9055,16,0,1,1,1,2,279,2012-08-12,2013-10-07,9055
9056,26,1,4,5,5,4,129,2012-12-09,2013-10-06,9056
9057,18,1,2,1,1,3,61,2013-02-08,2013-10-07,9057
9058,21,1,1,6,6,4,85,2012-02-13,2013-10-06,9058
9059,27,0,1,5,5,4,139,2013-04-09,2013-10-07,9059
9060,16,0,2,3,3,2,233,2013-02-08,2013-10-07,9060
9061,26,1,1,3,3,2,225,2013-03-10,2013-10-07,9061
9062,13,0,4,3,3,2,137,2013-04-09,2013-10-07,9062
9063,22,1,1,6,6,6,178,2013-04-08,2013-10-06,9063
9064,11,0,2,6,1,6,15,2013-04-03,2013-10-01,9064
9065,40,0,1,4,5,6,213,2013-03-09,2013-10-06,9065
9066,27,0,4,4,4,6,242,2013-03-10,2013-10-07,9066
9067,30,1,1,1,2,1,85,2013-03-09,2013-10-06,9067
9068,22,1,1,2,3,1,105,2012-10-11,2013-10-07,9068
9069,19,0,4,6,6,6,156,2011-08-18,2013-10-07,9069
9070,22,0,4,4,4,5,191,2013-02-08,2013-10-07,9070
9071,19,0,1,6,6,4,53,2012-12-10,2013-10-07,9071
9072,24,1,4,6,6,2,267,2013-04-08,2013-10-06,9072
9073,33,0,4,4,5,4,72,2013-04-09,2013-10-07,9073
9074,24,0,1,3,3,3,367,2013-03-09,2013-10-06,9074
9075,15,0,4,5,5,4,198,2013-02-08,2013-10-07,9075
9076,22,0,1,2,2,2,478,2013-04-09,2013-10-07,9076
9077,15,0,1,2,3,4,119,2013-04-09,2013-10-07,9077
9078,19,1,4,1,2,3,366,2010-05-25,2013-10-07,9078
9079,15,0,1,3,3,2,243,2013-04-09,2013-10-07,9079
9080,16,1,1,6,6,4,117,2013-01-09,2013-10-07,9080
9081,29,1,4,3,3,6,201,2013-06-08,2013-10-07,9081
9082,22,0,2,3,3,1,76,2013-03-10,2013-10-07,9082
9083,28,1,4,4,4,5,62,2013-04-08,2013-10-06,9083
9084,14,1,1,3,3,3,49,2010-07-23,2013-10-06,9084
9085,41,1,1,4,4,6,211,2013-04-09,2013-10-07,9085
9086,13,0,2,1,1,6,211,2013-02-07,2013-10-06,9086
9087,22,1,2,5,5,2,231,2012-11-09,2013-10-06,9087
9088,23,0,1,3,3,5,62,2013-03-07,2013-10-04,9088
9089,15,0,1,6,1,6,193,2013-04-08,2013-10-06,9089
9090,17,0,1,1,1,3,23,2013-03-10,2013-10-07,9090
9091,14,0,2,4,5,1,154,2013-04-08,2013-10-06,9091
9092,18,1,1,4,4,4,162,2012-04-14,2013-10-07,9092
9093,26,1,1,6,6,4,338,2012-06-12,2013-10-06,9093
9094,18,1,4,2,2,1,423,2009-12-26,2013-10-07,9094
9095,26,1,4,6,6,6,151,2013-03-09,2013-10-06,9095
9096,26,1,4,2,3,3,46,2013-03-09,2013-10-06,9096
9097,18,1,1,6,6,4,387,2013-02-07,2013-10-06,9097
9098,23,1,1,4,4,5,120,2013-02-08,2013-10-07,9098
9099,22,1,2,6,6,6,289,2011-03-20,2013-10-06,9099
9100,21,0,4,4,4,5,280,2010-08-23,2013-10-07,9100
9101,21,1,2,4,4,4,145,2013-04-09,2013-10-07,9101
9102,35,0,1,5,5,5,338,2013-02-08,2013-10-07,9102
9103,10,0,1,5,5,4,165,2013-04-09,2013-10-07,9103
9104,15,0,4,6,6,1,215,2013-04-09,2013-10-07,9104
9105,16,0,1,2,2,1,211,2013-05-09,2013-10-07,9105
9106,27,1,4,6,6,4,380,2013-04-08,2013-10-06,9106
9107,23,0,2,6,6,3,141,2013-03-10,2013-10-07,9107
9108,21,0,4,5,5,4,144,2012-10-11,2013-10-07,9108
9109,15,0,4,5,5,4,359,2012-12-10,2013-10-07,9109
9110,20,1,4,1,1,1,53,2011-07-19,2013-10-07,9110
9111,41,1,1,2,2,6,76,2013-04-08,2013-10-06,9111
9112,23,1,4,2,2,1,166,2013-04-09,2013-10-07,9112
9113,20,1,2,3,4,2,280,2010-02-23,2013-10-06,9113
9114,29,1,2,5,5,2,247,2013-04-09,2013-10-07,9114
9115,43,0,1,3,4,2,207,2013-03-10,2013-10-07,9115
9116,23,1,4,2,2,3,36,2013-03-10,2013-10-07,9116
9117,12,0,4,3,3,3,79,2013-02-08,2013-10-07,9117
9118,24,0,2,5,6,4,34,2013-02-08,2013-10-07,9118
9119,20,0,2,6,1,2,101,2010-08-23,2013-10-07,9119
9120,19,0,1,6,6,4,408,2012-09-11,2013-10-07,9120
9121,14,0,1,2,3,1,330,2013-05-09,2013-10-07,9121
9122,20,1,1,4,4,1,210,2012-06-13,2013-10-07,9122
9123,24,1,4,3,3,2,164,2013-03-09,2013-10-06,9123
9124,19,0,1,5,5,2,175,2013-03-09,2013-10-06,9124
9125,17,0,2,3,3,2,103,2013-01-07,2013-10-05,9125
9126,21,1,1,1,2,3,376,2011-02-18,2013-10-06,9126
9127,17,0,2,5,6,3,105,2013-04-07,2013-10-05,9127
9128,7,1,1,3,3,3,160,2013-04-08,2013-10-06,9128
9129,24,0,4,2,2,3,198,2013-02-07,2013-10-06,9129
9130,15,0,2,4,5,4,223,2013-03-10,2013-10-07,9130
9131,26,0,1,1,1,1,110,2013-04-09,2013-10-07,9131
9132,20,1,1,2,2,1,287,2013-03-09,2013-10-06,9132
9133,16,1,2,3,3,1,13,2013-03-09,2013-10-06,9133
9134,15,0,1,4,4,5,225,2013-03-10,2013-10-07,9134
9135,26,1,2,5,5,4,184,2013-03-09,2013-10-06,9135
9136,43,0,1,5,6,5,405,2013-04-09,2013-10-07,9136
9137,18,0,1,1,1,2,139,2013-01-09,2013-10-07,9137
9138,25,1,1,3,3,5,202,2013-03-09,2013-10-06,9138
9139,25,0,4,4,4,6,184,2013-02-08,2013-10-07,9139
9140,22,0,1,3,4,2,29,2013-03-10,2013-10-07,9140
9141,27,0,4,4,4,4,62,2013-03-10,2013-10-07,9141
9142,35,0,1,1,1,2,291,2013-04-09,2013-10-07,9142
9143,12,1,4,4,4,5,80,2013-04-08,2013-10-06,9143
9144,17,1,1,4,4,6,231,2013-02-08,2013-10-07,9144
9145,27,0,4,5,6,6,213,2013-04-09,2013-10-07,9145
9146,17,1,1,5,5,5,390,2013-01-09,2013-10-07,9146
9147,25,0,2,3,4,1,224,2013-03-10,2013-10-07,9147
9148,26,0,2,6,6,3,155,2012-11-10,2013-10-07,9148
9149,18,0,2,2,2,3,135,2013-02-06,2013-10-05,9149
9150,18,0,1,5,5,5,449,2010-01-25,2013-10-07,9150
9151,18,0,4,3,4,3,67,2013-03-10,2013-10-07,9151
9152,9,0,4,3,3,1,146,2013-05-08,2013-10-06,9152
9153,15,1,2,3,3,3,51,2013-04-09,2013-10-07,9153
9154,21,1,1,5,5,4,689,2012-12-10,2013-10-07,9154
9155,25,0,3,5,5,4,92,2013-03-10,2013-10-07,9155
9156,18,1,4,4,4,4,635,2012-08-12,2013-10-07,9156
9157,42,0,4,5,5,5,490,2013-03-10,2013-10-07,9157
9158,11,0,2,6,1,4,195,2013-04-08,2013-10-06,9158
9159,16,1,1,3,3,6,331,2013-03-10,2013-10-07,9159
9160,27,1,2,4,4,6,259,2013-04-08,2013-10-06,9160
9161,19,0,1,5,5,3,146,2012-09-09,2013-10-05,9161
9162,19,1,2,4,4,5,403,2012-04-14,2013-10-07,9162
9163,17,0,1,4,4,5,251,2013-01-09,2013-10-07,9163
9164,16,1,1,6,1,4,79,2013-03-10,2013-10-07,9164
9165,16,1,2,3,3,3,181,2012-07-11,2013-10-05,9165
9166,20,1,1,3,3,3,454,2013-04-08,2013-10-06,9166
9167,20,1,2,5,6,6,282,2013-02-07,2013-10-06,9167
9168,40,0,1,3,3,3,176,2013-04-09,2013-10-07,9168
9169,16,1,4,1,1,3,257,2013-03-10,2013-10-07,9169
9170,15,0,1,4,4,6,170,2013-02-08,2013-10-07,9170
9171,8,1,1,1,1,1,250,2013-04-09,2013-10-07,9171
9172,18,1,2,6,6,5,114,2013-04-09,2013-10-07,9172
9173,25,0,4,4,4,5,141,2013-04-09,2013-10-07,9173
9174,18,1,2,2,2,1,404,2012-04-13,2013-10-06,9174
9175,24,1,1,5,6,5,137,2013-03-07,2013-10-04,9175
9176,38,0,4,3,3,3,258,2013-04-09,2013-10-07,9176
9177,26,0,2,2,2,4,102,2013-04-09,2013-10-07,9177
9178,23,1,2,3,3,6,135,2013-01-09,2013-10-07,9178
9179,25,0,2,1,1,2,146,2013-04-09,2013-10-07,9179
9180,43,0,4,3,3,3,235,2013-04-09,2013-10-07,9180
9181,21,1,1,5,5,4,238,2010-03-26,2013-10-07,9181
9182,15,0,1,2,2,6,186,2013-03-10,2013-10-07,9182
9183,17,0,1,2,2,2,114,2013-01-09,2013-10-07,9183
9184,19,0,2,3,3,1,95,2013-03-09,2013-10-06,9184
9185,12,1,2,2,2,2,470,2013-04-09,2013-10-07,9185
9186,25,1,2,6,6,5,250,2013-04-09,2013-10-07,9186
9187,18,1,2,3,3,1,279,2013-01-09,2013-10-07,9187
9188,16,0,4,1,1,4,320,2013-03-10,2013-10-07,9188
9189,17,1,2,2,2,3,117,2013-02-08,2013-10-07,9189
9190,26,1,2,6,6,5,102,2013-04-09,2013-10-07,9190
9191,17,1,2,5,5,4,83,2013-04-09,2013-10-07,9191
9192,17,0,4,1,1,2,115,2013-01-08,2013-10-06,9192
9193,17,1,1,1,1,1,161,2013-02-08,2013-10-07,9193
9194,21,1,1,3,4,1,332,2012-10-11,2013-10-07,9194
9195,25,0,2,4,4,5,184,2013-03-10,2013-10-07,9195
9196,28,1,1,2,3,3,215,2013-03-08,2013-10-05,9196
9197,21,0,2,4,4,5,188,2011-03-20,2013-10-06,9197
9198,23,1,1,1,1,5,442,2013-01-09,2013-10-07,9198
9199,27,1,1,5,5,1,197,2013-04-09,2013-10-07,9199
9200,30,0,4,4,4,4,362,2013-03-10,2013-10-07,9200
9201,16,0,1,5,5,6,228,2013-04-09,2013-10-07,9201
9202,28,0,4,1,1,3,234,2013-04-09,2013-10-07,9202
9203,28,0,3,6,1,6,90,2013-04-09,2013-10-07,9203
9204,8,0,1,1,1,2,165,2013-04-08,2013-10-06,9204
9205,30,0,4,5,5,6,225,2013-03-10,2013-10-07,9205
9206,16,1,1,1,1,3,247,2012-12-10,2013-10-07,9206
9207,36,0,1,4,5,5,232,2013-03-10,2013-10-07,9207
9208,16,0,4,5,6,4,0,2012-11-15,2013-05-15,9208
9209,26,0,4,5,6,1,58,2013-04-09,2013-10-07,9209
9210,28,1,2,4,4,1,243,2013-05-09,2013-10-07,9210
9211,24,1,4,1,1,2,94,2013-04-09,2013-10-07,9211
9212,18,1,2,2,2,1,638,2009-11-26,2013-10-07,9212
9213,22,1,2,5,5,5,219,2013-03-10,2013-10-07,9213
9214,20,0,2,3,3,2,389,2011-03-21,2013-10-07,9214
9215,19,1,2,2,3,2,246,2011-01-20,2013-10-07,9215
9216,19,1,1,5,5,6,113,2010-02-24,2013-10-07,9216
9217,16,0,2,4,5,3,28,2013-01-06,2013-10-04,9217
9218,22,1,1,2,2,1,414,2012-12-10,2013-10-07,9218
9219,20,0,4,4,5,6,314,2013-04-09,2013-10-07,9219
9220,26,0,4,3,3,2,157,2013-04-09,2013-10-07,9220
9221,24,0,4,6,6,6,135,2013-03-09,2013-10-06,9221
9222,17,1,2,3,3,2,291,2012-11-09,2013-10-06,9222
9223,19,1,1,2,3,1,126,2012-12-10,2013-10-07,9223
9224,20,1,2,4,4,5,230,2012-04-14,2013-10-07,9224
9225,22,1,2,5,5,4,160,2013-03-10,2013-10-07,9225
9226,18,1,4,2,3,2,200,2012-12-10,2013-10-07,9226
9227,24,1,2,5,6,4,96,2013-02-08,2013-10-07,9227
9228,22,1,2,4,4,6,195,2013-01-09,2013-10-07,9228
9229,16,1,2,3,3,2,160,2013-04-08,2013-10-06,9229
9230,13,1,4,6,6,5,172,2013-04-09,2013-10-07,9230
9231,39,0,4,5,6,4,56,2013-04-08,2013-10-06,9231
9232,48,0,4,4,4,6,164,2013-04-08,2013-10-06,9232
9233,25,1,4,3,3,4,243,2013-02-08,2013-10-07,9233
9234,21,0,2,5,5,2,213,2013-02-08,2013-10-07,9234
9235,47,1,4,4,4,6,310,2013-03-10,2013-10-07,9235
9236,24,1,2,5,6,6,252,2013-02-08,2013-10-07,9236
9237,22,1,1,6,6,5,201,2012-05-14,2013-10-07,9237
9238,6,1,1,2,2,2,159,2013-04-09,2013-10-07,9238
9239,13,0,2,2,2,1,36,2013-04-09,2013-10-07,9239
9240,21,0,1,4,4,4,282,2012-10-09,2013-10-05,9240
9241,12,1,4,5,5,3,129,2013-04-09,2013-10-07,9241
9242,23,0,2,4,5,5,210,2013-02-08,2013-10-07,9242
9243,24,0,4,3,3,2,74,2013-02-08,2013-10-07,9243
9244,16,1,1,2,2,2,30,2013-03-10,2013-10-07,9244
9245,22,1,1,5,5,2,591,2012-04-14,2013-10-07,9245
9246,26,0,2,6,1,6,194,2013-05-08,2013-10-06,9246
9247,21,1,1,5,5,4,553,2013-04-09,2013-10-07,9247
9248,17,1,2,1,2,3,38,2013-03-10,2013-10-07,9248
9249,18,0,1,3,3,2,130,2013-03-10,2013-10-07,9249
9250,17,1,2,6,1,4,183,2013-02-06,2013-10-05,9250
9251,43,0,1,4,4,5,140,2013-05-09,2013-10-07,9251
9252,40,0,4,5,5,4,172,2013-04-08,2013-10-06,9252
9253,13,0,1,4,4,5,282,2013-04-09,2013-10-07,9253
9254,50,0,4,4,4,4,121,2013-05-09,2013-10-07,9254
9255,16,1,1,5,5,4,41,2013-02-08,2013-10-07,9255
9256,19,1,2,2,2,3,230,2011-01-20,2013-10-07,9256
9257,11,0,4,1,1,1,143,2013-04-09,2013-10-07,9257
9258,30,1,2,3,4,1,2592,2013-10-03,2013-10-07,9258
9259,19,0,2,2,2,1,202,2012-10-11,2013-10-07,9259
9260,14,1,2,4,5,6,297,2013-03-10,2013-10-07,9260
9261,18,0,1,5,5,5,253,2012-12-09,2013-10-06,9261
9262,20,1,1,4,5,5,380,2011-09-17,2013-10-07,9262
9263,16,0,1,1,2,6,101,2013-03-10,2013-10-07,9263
9264,24,1,4,4,4,1,350,2013-04-09,2013-10-07,9264
9265,18,0,2,3,3,3,316,2012-07-13,2013-10-07,9265
9266,24,1,2,4,4,5,68,2013-03-06,2013-10-03,9266
9267,29,1,4,2,2,1,230,2013-04-08,2013-10-06,9267
9268,16,1,1,4,4,4,47,2013-01-08,2013-10-06,9268
9269,29,0,2,1,2,1,103,2013-05-09,2013-10-07,9269
9270,17,0,1,4,5,1,278,2013-03-10,2013-10-07,9270
9271,25,1,1,2,3,2,42,2013-03-08,2013-10-05,9271
9272,28,0,2,3,4,1,270,2013-03-10,2013-10-07,9272
9273,18,1,1,6,6,4,401,2013-01-09,2013-10-07,9273
9274,17,1,1,5,5,4,91,2013-03-09,2013-10-06,9274
9275,25,1,1,2,3,2,107,2013-03-10,2013-10-07,9275
9276,25,1,1,2,2,1,171,2013-03-10,2013-10-07,9276
9277,18,1,2,3,3,3,173,2012-09-11,2013-10-07,9277
9278,19,1,2,6,6,5,329,2013-03-10,2013-10-07,9278
9279,24,0,4,3,3,2,245,2013-03-10,2013-10-07,9279
9280,26,1,1,3,4,5,177,2013-04-07,2013-10-05,9280
9281,26,0,4,4,4,6,213,2013-03-10,2013-10-07,9281
9282,25,0,1,1,1,4,89,2013-02-08,2013-10-07,9282
9283,14,0,1,2,2,1,250,2013-04-09,2013-10-07,9283
9284,22,0,2,3,3,2,227,2013-02-08,2013-10-07,9284
9285,23,0,2,5,5,5,81,2012-10-07,2013-10-03,9285
9286,19,1,2,4,4,1,500,2013-01-09,2013-10-07,9286
9287,21,1,2,5,6,5,238,2011-05-20,2013-10-07,9287
9288,18,0,1,2,2,1,243,2013-03-10,2013-10-07,9288
9289,44,1,4,6,6,6,147,2013-04-09,2013-10-07,9289
9290,22,1,1,3,3,2,133,2013-02-08,2013-10-07,9290
9291,11,0,4,4,4,6,167,2013-03-10,2013-10-07,9291
9292,17,0,1,5,5,4,37,2012-05-14,2013-10-07,9292
9293,31,0,4,2,2,2,41,2013-04-09,2013-10-07,9293
9294,16,0,2,2,3,3,214,2013-03-10,2013-10-07,9294
9295,25,1,2,1,2,1,250,2013-03-09,2013-10-06,9295
9296,30,0,4,4,4,6,87,2013-02-08,2013-10-07,9296
9297,16,1,2,1,1,2,109,2012-12-10,2013-10-07,9297
9298,16,0,4,4,4,5,199,2013-04-09,2013-10-07,9298
9299,23,1,1,6,6,3,101,2013-04-09,2013-10-07,9299
9300,39,1,4,4,4,5,97,2013-03-10,2013-10-07,9300
9301,20,0,1,1,2,2,502,2011-04-20,2013-10-07,9301
9302,42,0,4,6,6,5,241,2013-05-09,2013-10-07,9302
9303,21,1,4,4,5,5,409,2013-03-10,2013-10-07,9303
9304,26,0,1,1,1,3,84,2013-03-09,2013-10-06,9304
9305,20,1,4,4,4,3,323,2010-04-24,2013-10-06,9305
9306,18,1,1,6,6,4,134,2010-04-25,2013-10-07,9306
9307,14,0,4,4,4,5,86,2013-03-10,2013-10-07,9307
9308,21,1,2,5,5,4,172,2013-03-10,2013-10-07,9308
9309,28,0,3,5,5,4,42,2013-04-08,2013-10-06,9309
9310,26,1,4,3,3,3,116,2013-04-09,2013-10-07,9310
9311,21,1,2,4,4,1,283,2012-12-09,2013-10-06,9311
9312,17,0,1,6,6,5,161,2013-02-07,2013-10-06,9312
9313,24,0,2,4,4,1,128,2013-03-10,2013-10-07,9313
9314,9,1,1,6,1,4,209,2013-05-08,2013-10-06,9314
9315,10,1,1,1,2,3,156,2013-04-08,2013-10-06,9315
9316,17,1,2,6,6,5,347,2012-12-10,2013-10-07,9316
9317,27,0,2,2,2,1,102,2013-04-09,2013-10-07,9317
9318,46,0,4,2,2,2,227,2013-05-07,2013-10-05,9318
9319,24,1,1,4,4,5,170,2013-03-10,2013-10-07,9319
9320,10,1,1,6,1,6,173,2013-05-09,2013-10-07,9320
9321,13,1,2,6,6,3,450,2013-04-09,2013-10-07,9321
9322,13,1,1,1,2,1,83,2013-03-09,2013-10-06,9322
9323,44,1,4,2,2,2,287,2013-03-10,2013-10-07,9323
9324,13,0,1,2,2,1,99,2013-04-09,2013-10-07,9324
9325,27,1,2,3,3,2,173,2013-02-08,2013-10-07,9325
9326,22,1,1,5,5,5,127,2012-11-10,2013-10-07,9326
9327,25,1,1,3,3,6,118,2013-03-10,2013-10-07,9327
9328,21,1,2,4,4,1,93,2013-05-09,2013-10-07,9328
9329,18,1,1,5,5,4,396,2013-04-09,2013-10-07,9329
9330,48,1,1,1,1,5,16,2013-04-09,2013-10-07,9330
9331,10,0,1,1,1,5,110,2013-04-09,2013-10-07,9331
9332,23,0,1,1,1,5,91,2013-04-07,2013-10-05,9332
9333,30,1,2,4,4,6,144,2013-04-08,2013-10-06,9333
9334,25,0,4,1,1,2,66,2012-11-10,2013-10-07,9334
9335,42,1,4,4,5,1,220,2013-05-09,2013-10-07,9335
9336,16,0,1,4,4,4,114,2013-04-07,2013-10-05,9336
9337,24,0,3,3,4,1,47,2013-04-09,2013-10-07,9337
9338,27,0,2,4,4,6,74,2013-03-10,2013-10-07,9338
9339,18,0,1,1,1,2,151,2012-02-14,2013-10-07,9339
9340,14,1,2,5,5,3,174,2013-03-10,2013-10-07,9340
9341,29,0,2,2,2,1,68,2013-04-09,2013-10-07,9341
9342,17,0,2,6,6,1,153,2013-04-09,2013-10-07,9342
9343,29,1,4,1,1,2,102,2011-12-16,2013-10-07,9343
9344,21,0,1,1,1,3,107,2013-03-10,2013-10-07,9344
9345,42,0,1,2,2,1,63,2013-03-10,2013-10-07,9345
9346,15,1,1,6,6,5,10,2013-02-03,2013-10-02,9346
9347,35,0,4,4,4,1,575,2013-03-10,2013-10-07,9347
9348,22,0,2,3,3,3,444,2013-02-08,2013-10-07,9348
9349,18,1,2,2,2,2,169,2013-01-09,2013-10-07,9349
9350,28,0,1,3,3,2,110,2013-04-08,2013-10-06,9350
9351,18,1,4,4,5,5,691,2013-03-10,2013-10-07,9351
9352,23,0,3,6,6,5,162,2013-04-08,2013-10-06,9352
9353,27,1,4,6,6,5,180,2013-03-10,2013-10-07,9353
9354,27,1,1,2,3,5,107,2013-03-10,2013-10-07,9354
9355,7,0,4,4,5,4,155,2013-04-09,2013-10-07,9355
9356,8,0,1,3,3,2,61,2013-02-08,2013-10-07,9356
9357,20,0,1,5,5,6,368,2013-03-10,2013-10-07,9357
9358,20,0,2,5,5,6,230,2011-02-18,2013-10-06,9358
9359,19,0,1,6,1,5,78,2013-05-09,2013-10-07,9359
9360,20,1,1,1,1,2,538,2010-02-24,2013-10-07,9360
9361,49,0,1,1,2,2,107,2013-04-08,2013-10-06,9361
9362,20,0,4,2,2,2,86,2010-04-25,2013-10-07,9362
9363,41,0,4,6,6,5,91,2013-04-09,2013-10-07,9363
9364,14,0,1,6,6,6,158,2013-05-08,2013-10-06,9364
9365,26,0,2,4,5,6,66,2013-04-06,2013-10-04,9365
9366,47,1,4,1,1,1,70,2013-04-09,2013-10-07,9366
9367,20,1,1,3,3,1,267,2013-04-09,2013-10-07,9367
9368,21,1,2,4,4,4,97,2013-04-07,2013-10-05,9368
9369,21,1,2,5,5,6,180,2013-02-08,2013-10-07,9369
9370,22,1,1,4,5,5,242,2012-11-10,2013-10-07,9370
9371,26,0,1,2,3,3,177,2013-02-08,2013-10-07,9371
9372,17,0,2,1,1,2,140,2013-05-09,2013-10-07,9372
9373,22,0,4,4,5,5,176,2013-04-08,2013-10-06,9373
9374,27,0,2,1,1,2,138,2013-03-10,2013-10-07,9374
9375,18,0,2,2,3,1,278,2013-02-08,2013-10-07,9375
9376,20,0,1,3,3,2,506,2010-05-25,2013-10-07,9376
9377,17,1,2,3,4,2,144,2013-03-10,2013-10-07,9377
9378,24,1,2,3,4,2,182,2013-05-09,2013-10-07,9378
9379,20,0,4,2,2,3,164,2013-03-10,2013-10-07,9379
9380,17,1,1,4,4,4,245,2012-12-10,2013-10-07,9380
9381,21,0,1,5,5,5,354,2011-09-17,2013-10-07,9381
9382,20,1,4,5,5,6,327,2013-04-09,2013-10-07,9382
9383,17,1,4,4,5,5,92,2013-03-10,2013-10-07,9383
9384,16,1,1,5,5,4,289,2013-02-07,2013-10-06,9384
9385,21,0,2,4,4,2,26,2010-07-24,2013-10-07,9385
9386,18,0,4,2,2,1,281,2010-08-22,2013-10-06,9386
9387,21,1,2,5,5,6,163,2012-12-10,2013-10-07,9387
9388,23,1,1,6,6,5,82,2013-02-07,2013-10-06,9388
9389,24,0,4,1,2,1,261,2013-02-08,2013-10-07,9389
9390,20,1,2,3,3,2,257,2011-06-17,2013-10-05,9390
9391,25,0,2,6,6,4,131,2013-03-09,2013-10-06,9391
9392,29,1,4,4,4,4,103,2013-04-09,2013-10-07,9392
9393,27,0,3,5,5,4,277,2013-04-08,2013-10-06,9393
9394,20,0,2,4,4,6,302,2012-03-15,2013-10-07,9394
9395,25,1,4,5,6,5,74,2013-03-09,2013-10-06,9395
9396,23,0,2,6,6,5,72,2012-12-10,2013-10-07,9396
9397,28,0,2,1,2,1,139,2013-03-10,2013-10-07,9397
9398,28,0,2,4,4,6,42,2013-04-09,2013-10-07,9398
9399,27,1,1,1,2,2,147,2013-04-06,2013-10-04,9399
9400,28,0,1,3,4,3,122,2013-05-09,2013-10-07,9400
9401,17,1,2,1,1,2,869,2013-02-08,2013-10-07,9401
9402,19,1,1,6,6,6,202,2011-06-19,2013-10-07,9402
9403,18,0,2,3,3,2,409,2013-01-08,2013-10-06,9403
9404,20,1,2,4,4,4,757,2011-09-17,2013-10-07,9404
9405,15,1,2,1,1,1,659,2013-04-09,2013-10-07,9405
9406,24,1,4,3,4,2,155,2013-04-09,2013-10-07,9406
9407,21,1,1,1,1,1,400,2012-10-11,2013-10-07,9407
9408,20,1,4,3,3,3,482,2011-06-19,2013-10-07,9408
9409,19,1,2,1,1,6,261,2013-01-09,2013-10-07,9409
9410,25,0,4,1,1,1,124,2013-02-08,2013-10-07,9410
9411,17,0,1,5,5,5,121,2013-01-08,2013-10-06,9411
9412,18,1,1,5,6,6,112,2011-12-13,2013-10-04,9412
9413,21,1,1,2,2,3,477,2012-10-11,2013-10-07,9413
9414,26,1,4,2,3,3,342,2013-06-08,2013-10-07,9414
9415,25,1,1,6,6,4,533,2013-10-06,2013-10-07,9415
9416,16,1,2,5,5,4,98,2012-12-10,2013-10-07,9416
9417,38,1,4,6,1,6,387,2013-03-10,2013-10-07,9417
9418,16,1,2,4,4,6,272,2013-02-08,2013-10-07,9418
9419,26,0,1,2,2,3,138,2013-04-09,2013-10-07,9419
9420,15,1,2,4,5,4,327,2013-03-08,2013-10-05,9420
9421,14,1,1,4,4,5,120,2013-04-09,2013-10-07,9421
9422,23,1,4,1,1,3,78,2013-03-10,2013-10-07,9422
9423,33,0,4,6,6,6,93,2013-04-08,2013-10-06,9423
9424,19,1,1,2,3,1,134,2011-10-17,2013-10-07,9424
9425,15,0,2,5,5,6,129,2013-04-09,2013-10-07,9425
9426,38,1,4,4,4,5,95,2013-04-09,2013-10-07,9426
9427,19,1,4,6,6,6,158,2011-03-21,2013-10-07,9427
9428,14,1,2,5,5,4,35,2013-02-07,2013-10-06,9428
9429,30,1,1,6,6,5,103,2013-03-09,2013-10-06,9429
9430,46,1,1,6,6,5,246,2013-03-10,2013-10-07,9430
9431,20,1,4,6,1,4,186,2013-01-09,2013-10-07,9431
9432,22,1,2,3,3,1,297,2012-12-10,2013-10-07,9432
9433,36,0,4,3,3,4,53,2013-03-10,2013-10-07,9433
9434,26,1,3,1,1,2,110,2013-03-10,2013-10-07,9434
9435,28,0,1,4,4,4,77,2013-03-09,2013-10-06,9435
9436,43,1,4,1,1,2,114,2013-04-08,2013-10-06,9436
9437,24,1,2,6,6,6,149,2013-03-10,2013-10-07,9437
9438,41,1,4,3,3,2,169,2013-05-09,2013-10-07,9438
9439,28,0,3,1,1,4,255,2013-01-09,2013-10-07,9439
9440,25,0,2,2,2,1,215,2013-04-09,2013-10-07,9440
9441,20,0,4,1,2,5,423,2012-12-09,2013-10-06,9441
9442,24,1,2,4,5,4,281,2012-11-10,2013-10-07,9442
9443,19,1,2,6,6,5,621,2013-03-09,2013-10-06,9443
9444,21,0,2,3,3,1,202,2013-05-09,2013-10-07,9444
9445,30,0,1,4,4,5,80,2013-03-10,2013-10-07,9445
9446,19,1,1,6,1,5,90,2012-04-14,2013-10-07,9446
9447,19,0,1,6,1,3,327,2013-04-09,2013-10-07,9447
9448,24,0,2,1,1,3,181,2013-04-09,2013-10-07,9448
9449,22,1,2,1,2,1,141,2013-05-09,2013-10-07,9449
9450,19,1,2,2,3,1,71,2012-04-14,2013-10-07,9450
9451,18,0,2,5,5,4,16,2013-05-09,2013-10-07,9451
9452,21,0,2,2,2,2,306,2012-01-15,2013-10-07,9452
9453,18,0,2,2,3,2,505,2011-10-17,2013-10-07,9453
9454,22,0,1,2,3,6,223,2012-10-11,2013-10-07,9454
9455,26,1,1,2,2,5,242,2013-03-10,2013-10-07,9455
9456,24,1,2,2,2,3,188,2013-02-07,2013-10-06,9456
9457,21,0,2,5,6,4,140,2012-12-10,2013-10-07,9457
9458,23,1,1,2,3,3,263,2012-12-10,2013-10-07,9458
9459,21,0,2,3,3,3,122,2012-03-15,2013-10-07,9459
9460,32,0,4,1,2,1,134,2013-04-09,2013-10-07,9460
9461,24,1,2,5,6,1,160,2013-02-08,2013-10-07,9461
